StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
3303,17,1,0,2,5.598746593838133,25,0,4,0,0,0,0,0.66207873669096,4.0
1361,18,0,0,2,15.780812084040942,18,0,4,1,0,0,0,2.2166038146961022,3.0
2179,17,0,0,2,3.946279411521199,17,0,1,0,0,0,1,0.8217016697705576,4.0
1171,18,1,0,2,9.099015536839994,23,0,3,0,1,0,0,0.9499742281238568,4.0
3200,15,0,0,3,4.933768594879946,6,0,1,1,0,0,0,2.555667542727533,4.0
3340,15,0,0,3,3.780345654929944,11,1,1,0,1,0,0,2.073033167181521,2.0
2920,15,0,3,1,17.442121274931623,1,1,1,1,1,0,0,4.0,0.0
2585,16,0,0,2,0.3922106494850719,17,0,0,0,0,0,0,0.8221078891229036,4.0
1701,16,0,0,2,13.075558459123126,6,0,3,0,0,0,0,2.6901498030104545,2.0
3389,17,0,0,1,7.583217279598868,4,1,4,0,1,0,0,3.279149727025028,4.0
2421,15,1,0,0,10.592890540702667,22,0,2,1,1,0,0,1.6014725497408242,4.0
1650,15,1,3,0,17.13459893011795,22,0,1,0,0,0,0,0.9657009889491656,4.0
2687,18,1,2,2,17.220176426160272,28,0,4,0,0,0,0,1.06642462275961,4.0
2740,17,0,0,1,9.657888731971973,16,0,2,1,1,0,0,1.811622380951548,4.0
3079,17,1,3,4,15.416290433286424,9,0,1,1,0,0,0,2.454306701864281,3.0
2849,15,1,1,2,10.352778713788693,15,1,1,1,0,0,0,2.340811012860678,3.0
1446,17,0,0,2,11.31726147119239,29,0,4,0,1,0,0,0.869123386308555,4.0
3204,17,1,1,2,5.959595893245391,1,1,2,1,0,0,0,3.453790618896306,1.0
1338,17,0,0,3,2.2571628942552446,11,0,2,0,1,0,0,1.9493060573283008,4.0
1835,15,0,0,2,16.78816075218544,15,0,1,0,0,0,0,1.8889919304287464,4.0
1249,15,0,0,2,9.383549921855431,25,0,2,0,1,0,0,1.1941661337644758,4.0
3130,18,0,1,1,2.7791981049783243,13,0,2,1,1,0,1,1.948327515860377,4.0
2345,17,0,1,1,9.04646955268592,20,1,3,0,0,0,0,1.671968652950504,4.0
2601,18,1,2,2,19.47384269700397,3,0,2,0,0,0,0,3.315632432715557,1.0
3172,16,0,0,1,17.278066325882264,23,1,3,0,0,0,0,1.6838320257206556,4.0
2784,16,0,3,2,17.06345957293445,22,0,3,0,0,0,0,1.5892697074168551,4.0
3354,18,0,0,2,18.981387872908428,21,0,1,0,0,0,0,1.0888824821778935,4.0
2932,18,1,0,2,16.224611168027156,14,1,2,0,1,0,0,2.0845477071034386,3.0
2554,18,1,0,1,5.68208298454866,11,1,4,1,0,0,0,2.310235179366311,3.0
1586,17,0,0,1,1.7543528343992865,24,0,2,0,0,0,0,0.1842514890903642,4.0
1322,15,1,0,1,17.00635416315198,11,0,4,1,0,0,0,2.627693905554347,2.0
2193,15,0,0,0,12.366926140909149,17,0,3,0,1,0,0,2.315769874969324,3.0
1906,16,1,0,2,2.836887952339704,27,0,1,0,0,0,0,0.3397153849684515,4.0
1989,16,0,0,1,7.526236339099952,7,1,2,0,1,0,0,3.009238322704304,1.0
1080,18,1,3,1,11.046760269110056,25,0,3,0,1,0,0,0.994325023551287,4.0
2925,16,0,2,2,11.528111029072669,9,0,2,0,1,0,0,2.4709240029839887,3.0
3238,17,0,1,3,2.2078846849986755,21,1,3,0,0,0,0,1.3339741028791137,0.0
2767,16,1,3,1,17.27154006278292,22,0,1,1,0,0,0,1.2800415789704742,4.0
3231,16,0,0,2,4.645467295810015,11,0,1,1,0,0,0,2.0557722559036584,3.0
1860,17,0,0,1,1.9793724681741365,7,1,3,1,0,0,0,2.877853697636979,2.0
2664,17,0,0,2,0.9831704724285516,6,1,1,0,0,0,0,2.573440474302304,2.0
3005,18,1,0,3,8.586455314083905,21,0,2,1,1,0,0,1.3905396980299167,4.0
2055,15,0,2,2,4.059871183823944,23,0,4,1,1,0,0,1.484857697467839,4.0
1488,18,1,0,1,10.007167207687804,14,0,2,0,0,0,1,1.6150931484836668,4.0
2226,16,1,2,1,18.63070098310524,5,0,3,0,1,0,0,3.299578873421429,1.0
2260,17,0,0,1,4.934948413347618,26,1,4,0,0,0,0,0.8897149150878433,4.0
1176,16,1,0,2,0.8440093716259689,27,0,3,1,0,0,0,0.1969011048236224,4.0
1098,18,0,0,2,0.4686591073477641,5,0,2,0,1,0,0,2.5552328599380942,2.0
2036,16,0,1,2,15.215186167739,6,1,4,1,1,0,0,3.539198711532371,0.0
1561,18,1,2,4,18.29232909030383,19,0,3,0,1,0,0,1.5837802579379994,4.0
2924,17,0,0,2,7.56392699056438,4,0,0,0,0,0,1,1.953200561311372,4.0
1466,17,0,0,2,6.6538035938534,13,0,2,1,1,0,0,2.255019102931137,3.0
1909,17,1,0,2,13.661391503802482,24,0,1,0,0,0,0,0.8456248398851254,4.0
1527,17,1,0,1,12.894399547636352,27,0,3,0,1,0,0,0.7017618078332725,4.0
1247,15,1,3,1,7.807528920939077,13,0,2,0,0,0,0,1.7002735894049137,4.0
1414,15,0,3,0,1.4835239118862442,12,0,3,0,0,0,0,1.596574874404599,4.0
3382,15,0,2,0,10.095086471310834,5,0,3,0,0,0,0,2.956254523615616,0.0
1184,17,1,1,2,17.507264798015214,9,1,4,1,1,0,0,3.273998748434336,1.0
1577,15,0,3,2,2.563761456209235,17,1,0,1,0,0,0,1.2836220775478306,4.0
2723,17,1,1,2,1.5018729161062794,16,0,2,1,0,0,0,1.479668777301296,4.0
1761,18,1,2,2,10.195141338017429,13,1,3,0,1,0,0,2.166091325158555,3.0
3094,16,0,2,1,5.783565077128863,10,0,2,0,0,0,0,2.027841922241568,3.0
2517,17,0,1,2,5.276121498927151,15,1,4,1,0,0,0,2.432896398351312,3.0
2491,15,0,3,2,14.140623386457689,4,0,0,0,0,0,0,2.533432395797906,2.0
3296,18,0,0,2,13.797920066267215,2,1,3,0,0,0,0,3.597766084455523,2.0
2408,15,0,1,2,4.430543038047341,20,0,2,1,1,0,0,1.3550534623962087,4.0
3260,17,1,2,1,5.926961537611614,8,1,1,0,0,0,0,2.681277359272072,3.0
2893,15,0,1,2,0.6099309570550893,12,0,2,1,1,0,0,1.6278371303258028,4.0
2220,17,0,0,2,14.082087215432736,1,1,4,0,1,0,0,3.7702839726154447,0.0
3364,18,1,2,1,11.863119910542686,9,0,3,1,0,0,0,2.669979035304761,2.0
3243,15,0,0,0,10.552489136774156,28,0,4,1,0,0,0,0.8130174224118295,0.0
2244,17,1,0,1,2.9972559777310326,28,0,3,1,1,0,0,0.5219557256642748,4.0
2082,15,1,1,2,19.62058978230152,21,0,3,0,1,0,0,1.5629116353425707,4.0
2574,16,1,2,2,2.0205649298251704,23,0,1,0,1,0,0,0.3413935419913523,4.0
2029,15,0,2,3,13.281482423996682,29,0,1,0,0,0,0,0.3931864713624303,4.0
2476,18,1,1,1,8.255166405547868,7,0,2,0,0,0,1,2.2316569717750228,3.0
1885,18,0,2,0,12.635496873055107,0,1,2,0,0,0,0,3.7079480402167513,0.0
2145,18,0,0,2,2.618625042535549,18,1,4,0,1,0,0,1.9225913490306887,4.0
1953,15,1,0,2,17.347092782307158,25,1,0,1,1,0,0,1.1799034066853449,4.0
1735,16,1,1,1,17.613011549291556,10,1,2,1,0,0,0,2.824604892517854,2.0
2538,16,1,0,2,8.531838021087868,16,1,2,0,0,0,1,1.666640097790168,4.0
1778,18,1,0,4,1.1426543868665997,20,1,1,1,0,0,0,0.8227735669667381,4.0
2952,17,0,2,2,12.021653307864312,25,0,3,1,0,0,0,0.7058616313604631,4.0
1764,16,0,1,0,9.507181353617373,10,1,2,0,1,0,0,2.44385726431874,3.0
1897,16,1,3,1,14.65446830826613,25,0,2,1,0,0,0,1.0515315263472127,4.0
2966,15,1,1,2,3.967450796954026,28,0,2,1,1,0,0,0.6729361977994386,4.0
2321,18,0,2,1,19.88575971522118,2,0,3,1,0,0,0,3.5172371287357262,0.0
2934,17,0,3,2,14.348071108104206,29,0,3,0,0,0,0,0.4841831958032389,4.0
3346,18,0,0,3,12.207877332881072,1,0,3,0,1,0,0,3.2501100112534,3.0
2109,16,0,0,2,11.755908101327444,20,0,3,0,0,0,0,1.0438658671427483,4.0
2051,16,0,0,2,7.190862890400069,10,1,2,0,0,0,0,2.182795221152233,3.0
1671,15,1,1,2,16.643249074582368,16,0,2,1,0,0,0,1.581931480635446,4.0
1536,16,1,3,2,7.335041528518802,27,0,4,1,1,0,0,0.6592029163279249,4.0
1541,17,0,0,0,4.465108021387218,20,0,2,1,0,0,0,0.8177142023856205,4.0
1606,17,0,0,3,0.6164923739874051,19,0,2,0,1,0,1,1.2058569757056352,4.0
3322,16,0,2,0,8.553835760669221,29,0,3,0,1,0,0,0.5282255514744685,3.0
2626,17,0,2,3,5.16528715774327,19,1,3,0,0,0,0,1.676727436835331,4.0
1728,17,1,0,3,16.06266177872492,14,0,3,0,0,0,0,2.330783482945125,3.0
2275,17,0,2,3,13.47033573634518,9,1,2,1,0,0,0,2.646556960552807,2.0
2557,16,0,0,1,5.041397737003431,6,1,2,1,0,0,1,2.7671513375162338,2.0
1257,17,0,0,2,3.8689445602387496,0,1,3,0,0,0,0,3.1565080639094454,1.0
2435,18,1,0,1,8.362631995872453,25,0,2,0,0,0,0,0.7508880429586313,4.0
2986,16,1,2,1,12.75860979159331,3,0,1,1,0,0,1,3.3446266750887066,1.0
2474,16,1,0,2,4.274733759638214,13,0,1,0,0,0,0,1.673711404485327,4.0
1907,16,1,0,1,4.276024213254656,18,1,1,1,0,0,1,1.6977287802151977,4.0
3179,17,1,1,4,1.564841971600455,14,0,1,0,1,0,0,1.795369078193629,3.0
2953,17,0,1,3,14.19609426544744,3,0,2,1,0,0,0,2.9127221778502177,2.0
2910,15,1,3,3,2.764641735706743,13,0,3,1,0,0,0,1.4679683162543722,4.0
1724,15,0,2,1,17.698534936899332,14,0,3,1,1,0,1,2.66889332908893,2.0
2946,18,1,3,3,9.35698366584086,21,0,2,0,0,0,0,0.7662736791529805,4.0
2296,16,1,0,1,5.638737686835169,11,1,2,0,1,0,0,2.1431050688591977,3.0
3378,18,0,0,2,12.749976058683265,8,1,0,1,1,0,0,2.6523548127186087,2.0
2541,17,0,1,0,10.508639966192844,15,1,2,0,0,0,1,2.042537978504808,3.0
1107,16,0,3,1,2.8099801959103465,18,0,0,1,0,0,1,0.8422959992571388,4.0
1954,18,1,2,1,4.672180640724736,21,0,4,1,0,0,0,1.5400594595413652,4.0
2987,16,0,0,1,15.38339739047175,19,0,3,0,1,0,0,1.8859166518517383,4.0
2571,16,0,0,3,2.9909863711388907,7,0,4,0,0,0,0,2.215087048853621,3.0
1321,18,1,0,1,1.4514959608942155,2,0,1,1,0,0,0,2.7238280604010647,2.0
3124,15,1,0,3,1.969892833588065,21,0,2,1,0,0,0,1.0619359966520148,4.0
2157,16,0,0,2,16.061512846754898,15,0,1,1,1,0,0,2.0582044841224825,3.0
3107,17,0,0,2,14.430235596868473,26,1,4,0,0,0,0,0.9894684413187074,4.0
1121,18,1,0,3,3.170404680548189,12,1,1,1,1,0,0,2.17490279620988,3.0
1828,16,1,2,2,18.451448098116,13,1,1,0,0,0,0,2.591940919144186,2.0
3195,15,0,0,2,15.615709667309527,26,0,3,1,0,0,0,1.1746095143108737,0.0
2803,17,0,1,2,12.875412162024894,27,1,1,0,0,0,0,0.7408967018564105,4.0
1892,17,1,2,0,6.667356762331256,16,0,2,0,1,0,0,1.803054426736249,4.0
2682,16,0,1,0,1.2898136091169254,9,1,1,0,0,0,0,2.0645643026074056,3.0
1266,16,1,2,2,1.5028590635517314,10,1,3,0,0,0,0,2.1502332699887816,3.0
1394,18,1,0,0,0.7539478084534124,20,0,1,1,1,0,0,0.8959029903990774,4.0
1378,15,0,1,0,9.297095616265414,1,0,1,1,0,0,0,2.9965033042477023,2.0
2827,16,1,1,3,14.498205436721689,27,1,0,0,0,0,0,0.1306542378736745,4.0
3019,15,1,0,1,16.74438285917397,8,0,2,0,0,0,0,2.34844345354412,3.0
1127,16,1,1,3,5.494100656142873,1,0,3,1,0,0,0,3.5350037581843186,0.0
2372,17,1,0,0,7.473005927459684,10,1,2,0,1,0,0,2.267458131705519,3.0
2998,15,1,0,2,1.521999779615486,19,0,2,1,0,0,0,1.2001797196357924,4.0
2937,17,0,0,2,10.800583845213756,18,0,2,0,0,0,0,1.3180744589421032,4.0
1956,17,0,0,2,12.171431863479484,13,0,4,0,0,0,1,1.7524968355129966,4.0
3358,17,0,2,1,16.89418334151725,10,0,3,0,0,0,1,2.471395779180272,4.0
2684,15,0,1,0,12.440589585040184,13,1,1,0,1,0,0,1.920609662813219,4.0
1506,15,0,0,2,10.597512510364124,4,1,2,0,1,0,0,3.0173532270832526,1.0
2371,17,0,1,1,16.060910493517596,5,1,1,1,0,0,0,2.964009263152522,2.0
2693,18,0,0,2,12.981612040377687,4,1,2,1,0,0,0,3.3432781941994127,1.0
3101,17,0,1,3,5.805673546295207,6,0,2,0,0,0,0,2.053147894166025,3.0
2529,16,0,3,2,5.252672247321472,2,0,1,0,0,0,0,2.705024407226965,2.0
2127,18,1,0,2,14.17353439931014,26,0,0,1,0,0,0,0.3124795812740794,4.0
2363,15,1,0,2,9.41524784775206,5,1,1,0,0,0,0,3.060805402033993,1.0
1095,16,1,0,1,6.414243299685878,4,0,1,1,1,0,0,2.7084723438568763,2.0
3120,18,1,0,2,18.04491246192463,12,0,0,0,1,0,0,1.7831074672235316,4.0
2930,17,0,3,3,5.825874944110105,2,0,2,0,0,0,0,2.637348954652655,2.0
1610,18,1,2,2,9.784324973761812,15,0,1,0,0,0,1,1.5904330983565391,4.0
3075,17,1,0,3,0.8466898503660669,26,0,2,1,0,0,1,0.6329881184701,4.0
2169,17,1,0,2,19.36145005819357,14,1,1,0,0,0,0,2.4400605261033226,3.0
2103,18,0,1,2,7.9617435647246175,5,0,2,0,1,0,1,3.127056224068401,1.0
2239,15,1,2,3,2.6703110270563912,28,0,3,0,0,0,0,0.205067960146301,4.0
3205,15,1,2,1,0.2374269333871859,27,0,0,0,1,0,0,0.0,3.0
1580,16,1,0,2,14.96750498856365,5,0,3,0,0,0,0,3.282070050593753,1.0
2378,15,1,0,1,8.263889576055954,2,0,1,1,0,0,0,2.8138057680897126,2.0
1553,15,1,2,1,18.673578122658704,22,0,1,0,1,0,0,1.165394363121266,4.0
1222,17,1,2,0,17.900677177068737,12,0,2,0,1,0,1,2.288505685252231,3.0
1769,18,1,0,3,7.628176198062468,14,0,2,0,0,0,0,1.736011489374202,4.0
1946,17,1,2,3,12.5781028984723,1,0,4,0,0,0,0,3.402044108383005,1.0
2301,17,0,2,1,1.7040095511932396,1,1,2,0,0,0,0,2.997505608420635,2.0
1863,16,1,0,0,6.929385741573344,22,0,1,0,1,0,0,1.1615545310949262,4.0
3239,18,0,0,4,9.356048240746784,9,1,3,0,0,0,0,2.622327676479096,4.0
1083,15,1,1,1,14.407464254644058,7,0,0,1,1,0,0,2.532438417587673,2.0
2796,16,1,1,2,11.929491550879048,0,0,1,0,0,0,0,2.7366048752761047,2.0
2377,18,0,0,1,12.964183548971118,20,0,0,1,1,0,0,1.3627443691586447,4.0
1142,15,1,0,1,13.09814246295718,23,1,0,1,1,0,0,1.0460447710800969,4.0
1820,15,1,1,2,5.463192407398902,3,1,4,1,0,0,0,3.9417600224442615,0.0
2245,17,0,3,2,11.43657542365382,1,0,3,1,0,0,0,3.463687549123432,1.0
1332,15,0,0,2,6.538842005093899,8,0,3,0,1,0,0,2.384690791358408,3.0
1692,16,0,1,2,6.916571406191878,22,0,2,1,0,0,0,1.331958948764275,4.0
3280,17,0,2,2,5.125098477781451,11,0,3,1,1,0,0,2.430091199210449,4.0
1327,17,0,2,4,2.5017781967280706,17,0,3,0,1,0,0,1.3616984178594074,4.0
1547,15,0,3,1,0.1069797738844569,5,0,1,1,0,0,0,2.254547586191716,3.0
2344,15,1,0,1,16.923877323087467,9,0,2,0,1,0,0,2.626082828753646,2.0
2078,15,0,0,2,12.454825527549552,23,1,2,0,1,0,0,1.4490003209615303,4.0
2961,16,0,0,2,13.219476412993515,12,0,1,1,0,0,0,1.7389421343230629,4.0
2483,16,1,0,4,3.115032457310596,19,0,3,0,1,0,0,1.1678958000789352,4.0
2643,15,0,0,3,11.541066834270886,21,0,3,1,1,0,1,1.556218796080208,4.0
2186,18,0,0,3,2.652079814936221,20,0,1,0,0,0,1,1.030802658909541,4.0
1370,17,0,0,2,0.9336963979854752,8,1,3,1,0,0,1,2.34926492736688,3.0
1726,15,1,0,2,4.422952202213867,25,0,0,0,1,0,0,0.2806703078814149,4.0
2257,16,0,1,2,1.2808704772957702,7,0,0,1,0,0,0,1.8081645587687407,4.0
3265,16,0,2,1,3.423694876702505,27,0,3,1,0,0,0,0.5575488870769554,2.0
2623,16,0,1,1,2.530906223927545,29,0,2,0,0,0,0,0.0,4.0
1840,15,1,1,2,15.444805517865532,16,0,1,0,0,0,0,1.418938674503826,4.0
3335,15,0,3,2,10.89062585809016,9,0,2,1,0,0,0,2.226513595090375,2.0
1209,16,1,1,1,13.748737218817348,21,0,1,0,0,0,0,0.9707643470928292,4.0
1386,18,0,0,2,13.275832478828882,6,0,3,0,0,0,0,2.6576385566960075,2.0
1804,15,1,1,2,14.183614075888094,14,1,2,0,1,0,0,2.370067422230533,3.0
1207,18,0,0,4,19.74200171848233,26,1,1,1,0,0,0,0.94573087329995,4.0
2681,18,0,1,3,4.285436186205192,29,1,2,0,1,0,0,0.3979893966925436,4.0
3384,16,1,2,2,11.736408901471274,18,1,4,0,0,0,0,1.810037822647263,3.0
2494,16,1,3,1,16.214609304608253,25,1,2,0,1,0,0,1.3154643711031746,4.0
1895,18,1,0,2,8.71178316025418,2,0,1,0,0,0,0,2.615900723686996,2.0
2752,18,0,2,1,3.283699281127175,18,0,2,0,0,0,0,1.3276664298868446,4.0
1197,16,1,0,4,1.9899245236127627,0,0,1,1,0,0,1,3.117354434785501,1.0
1667,16,0,0,1,1.3448126810407324,17,1,3,1,1,0,0,1.9913793639901416,4.0
2287,16,0,2,3,5.407664706213127,26,0,0,0,0,0,0,0.0,4.0
1190,16,0,2,2,7.464147382102537,21,1,3,0,0,0,0,1.36559111032951,4.0
1273,18,1,1,2,13.016559009786562,11,0,4,0,0,0,0,2.205842147030335,3.0
3210,15,0,2,0,17.531962376700374,24,0,2,1,0,0,0,0.8597452884552536,1.0
2358,17,1,2,1,15.746976968194142,12,0,4,1,1,0,0,3.0234824828446896,1.0
2054,17,1,1,2,10.502817035392592,29,0,1,1,0,0,0,0.3925490106038808,4.0
2957,16,1,2,1,10.416311722881645,17,1,2,0,0,0,0,1.9390765371477845,4.0
2778,17,1,0,1,11.29638325772792,27,0,2,0,1,0,0,0.622706295394981,4.0
2294,15,1,1,2,0.3052967929205952,23,0,0,1,0,0,0,0.192625111740147,4.0
1417,15,0,0,1,14.49825493248879,17,1,2,1,0,0,0,1.503416679305313,4.0
3387,16,0,0,2,13.81402078998332,14,0,2,0,0,0,0,2.000084011141924,4.0
2446,15,1,0,1,3.5999923322137373,23,0,1,1,0,0,0,0.5303581886716461,4.0
2068,17,1,1,4,8.234953351804863,8,0,1,0,0,0,0,2.1672829561454443,3.0
1839,18,1,1,3,13.54147425316896,3,1,3,1,0,0,1,3.3104012689001965,1.0
2183,18,0,2,3,1.0337135982226364,20,0,3,0,1,0,0,0.906353743453148,4.0
3188,16,1,1,2,3.879879124467944,9,1,0,0,0,0,0,2.185710840310208,3.0
2259,18,1,2,2,19.229993584742942,14,0,4,0,0,0,0,2.0033079798237297,3.0
1501,17,1,2,2,14.986307102848688,23,0,1,0,0,0,0,1.009430321848957,4.0
2852,15,0,0,1,2.2906573665269647,19,1,4,0,0,0,0,1.501240091930044,4.0
2398,17,0,3,1,5.371592086659332,17,0,2,1,0,0,0,1.5219159011875882,4.0
1315,17,0,0,2,2.187118062189577,5,1,1,0,1,0,0,2.844039214925591,2.0
1696,18,1,0,1,0.6398892028864944,25,0,2,0,1,0,0,0.7588142687845363,4.0
2822,17,0,0,1,19.55425625651,20,1,3,0,1,0,0,2.131628504443662,3.0
1367,16,1,2,1,11.818321856544536,8,0,0,0,0,0,0,2.136399546240388,3.0
2765,15,1,1,1,9.247228944954784,21,1,2,0,1,0,0,1.4550854526151875,4.0
2816,17,1,1,2,4.074347865553332,17,0,3,1,0,0,0,1.859071573097468,4.0
1539,15,1,1,2,1.4475278638824496,21,0,1,0,0,0,0,0.2700885546341743,4.0
2159,18,0,2,0,15.716169684887,9,1,2,0,1,0,0,3.1844421071087297,1.0
2912,16,1,1,2,19.598288655647607,15,0,2,1,0,0,0,2.4818134094533937,3.0
2836,16,1,1,2,7.339156636339905,27,0,2,1,0,0,0,0.5086565007104289,4.0
1092,18,1,0,2,7.724727905981792,0,0,2,1,1,0,0,3.5069200713692137,0.0
2725,16,0,3,3,7.3016734656880145,27,0,0,0,0,0,0,0.0,4.0
2448,18,1,1,3,16.96835452861022,1,1,0,0,1,0,0,3.408489770633043,1.0
1458,18,1,0,2,19.671945994775484,9,0,2,0,0,0,0,2.5372306390536963,2.0
2484,15,0,0,0,17.608438057472096,26,0,4,0,0,0,0,1.2204179764419896,4.0
2984,17,0,0,1,8.035873406667275,23,0,1,1,0,0,0,0.6835053013860497,4.0
1789,18,0,0,3,11.966121513920376,16,1,1,0,0,0,0,1.5003394189345471,4.0
1242,17,1,0,2,3.636169313338995,13,0,0,1,1,0,0,1.6413414427787147,4.0
1289,15,0,0,2,7.468891822908709,4,0,2,1,0,0,0,2.5537231512721896,2.0
3299,17,0,0,2,18.36386316923406,10,0,3,0,1,0,1,2.5559753763709523,0.0
3084,16,0,0,1,2.5941251598005377,22,0,2,0,0,0,0,0.7411030550092116,4.0
2362,16,0,1,1,17.751261436323826,4,1,3,1,0,0,0,3.3721260428259656,1.0
2552,15,1,0,2,4.294890048167148,20,0,3,0,1,0,0,1.1657871621526066,4.0
1267,18,0,0,1,2.6840485265270053,26,0,3,0,0,0,0,0.5591437155118445,4.0
2010,18,1,0,3,2.985360253384945,12,0,2,1,0,0,0,1.671076181781797,4.0
2692,16,0,2,3,11.31114966452774,12,1,2,0,0,0,1,1.813628891214413,4.0
1071,16,0,1,2,13.370933902279706,6,0,2,1,0,0,0,2.937454182316864,2.0
1908,17,0,2,1,2.1102729280240218,3,0,3,0,0,0,0,2.356856806870208,3.0
2955,17,0,2,1,4.8923254810453205,12,0,1,1,1,0,0,1.777279849146076,4.0
1556,18,1,1,0,2.8225223659864374,4,0,1,1,1,0,1,2.5761746968185832,2.0
2864,16,1,1,3,4.234335569239313,13,0,3,1,0,0,0,2.126276926186896,3.0
1298,17,1,0,1,10.254997995878592,11,1,3,0,0,0,0,1.992559805482,4.0
1369,17,1,0,3,3.3365940990052567,20,1,1,0,0,0,0,1.1378011102056016,4.0
2424,17,1,1,1,13.107663989269064,20,1,1,0,0,0,0,1.5767564705892163,4.0
