StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,StudyCategory,AttendanceCategory
1066,16,0,1,1,18.111642751462643,6,1,3,1,0,0,0,3.2618553073332905,1.0,HighStudy,LowAttendance
1070,16,1,2,1,0.941223957538948,1,0,4,0,0,1,0,3.283916521897384,1.0,LowStudy,LowAttendance
1071,16,0,1,2,13.370933902279706,6,0,2,1,0,0,0,2.937454182316864,2.0,HighStudy,LowAttendance
1073,15,0,1,1,3.258053089547881,8,0,2,1,1,0,0,2.556801662833417,2.0,LowStudy,LowAttendance
1074,16,0,0,3,16.24827315247801,4,1,2,0,0,0,0,3.300928568970799,1.0,HighStudy,LowAttendance
1075,15,1,0,3,17.067914670738833,14,0,3,1,0,1,0,2.200682946560561,3.0,HighStudy,LowAttendance
1077,18,0,0,2,5.305701781721048,3,0,3,0,0,0,0,2.734401494419992,2.0,LowStudy,LowAttendance
1081,17,0,3,1,1.0101494166456426,6,0,1,0,1,0,0,2.0746999767813343,3.0,LowStudy,LowAttendance
1083,15,1,1,1,14.407464254644058,7,0,0,1,1,0,0,2.532438417587673,2.0,HighStudy,LowAttendance
1085,17,1,0,2,5.125847507384352,12,0,3,1,1,0,0,2.342836773191855,3.0,LowStudy,LowAttendance
1090,16,0,2,1,1.5849921225985764,10,0,2,0,0,1,1,2.2297401841747666,3.0,LowStudy,LowAttendance
1092,18,1,0,2,7.724727905981792,0,0,2,1,1,0,0,3.5069200713692137,0.0,LowStudy,LowAttendance
1093,16,0,0,2,9.697174794322072,1,1,3,0,0,0,0,3.552286943350944,0.0,LowStudy,LowAttendance
1095,16,1,0,1,6.414243299685878,4,0,1,1,1,0,0,2.7084723438568763,2.0,LowStudy,LowAttendance
1098,18,0,0,2,0.4686591073477641,5,0,2,0,1,0,0,2.5552328599380942,2.0,LowStudy,LowAttendance
1102,16,1,0,3,1.8911268954877647,6,0,3,1,0,1,1,2.52614214142023,2.0,LowStudy,LowAttendance
1106,16,1,2,2,1.0715311921481585,14,0,3,0,1,1,1,2.0488500821388604,3.0,LowStudy,LowAttendance
1108,18,1,0,0,12.450987924262275,15,0,1,0,1,0,0,1.4641879236906472,4.0,HighStudy,LowAttendance
1110,17,0,2,1,10.081401594968488,12,1,4,0,0,0,0,2.587565796370635,2.0,HighStudy,LowAttendance
1111,18,0,1,1,10.89763372058787,4,1,3,0,0,0,0,3.2208069781948727,1.0,HighStudy,LowAttendance
1112,17,1,3,0,5.670143805418788,2,1,4,0,0,1,0,3.5451594318003106,0.0,LowStudy,LowAttendance
1113,18,1,0,1,18.968503110829857,2,0,2,0,0,0,0,3.0895989530746477,1.0,HighStudy,LowAttendance
1115,17,0,2,0,14.44747015265597,13,1,2,0,0,0,0,2.198593184586961,3.0,HighStudy,LowAttendance
1116,18,1,0,3,1.5598773281881817,15,0,0,0,0,0,1,0.8782126167627767,4.0,LowStudy,LowAttendance
1120,15,0,2,1,19.56530927058948,3,0,2,1,0,1,1,3.619460869693516,0.0,HighStudy,LowAttendance
1121,18,1,0,3,3.170404680548189,12,1,1,1,1,0,0,2.17490279620988,3.0,LowStudy,LowAttendance
1122,15,1,1,1,9.74935670927948,7,1,1,0,1,1,0,2.974406014911044,2.0,LowStudy,LowAttendance
1124,17,1,3,1,12.78772842908196,4,0,3,0,0,0,0,3.101673809015105,1.0,HighStudy,LowAttendance
1125,15,0,0,2,2.5807281777884983,1,1,2,1,0,1,0,3.4982573417733205,1.0,LowStudy,LowAttendance
1126,18,1,0,2,8.606328560847817,14,0,4,1,0,0,0,2.590553445052984,2.0,LowStudy,LowAttendance
1127,16,1,1,3,5.494100656142873,1,0,3,1,0,0,0,3.5350037581843186,0.0,LowStudy,LowAttendance
1128,15,0,2,2,17.75503049343376,10,1,1,0,1,0,0,2.8199217452931866,2.0,HighStudy,LowAttendance
1129,18,0,1,2,0.8117142426939017,12,1,1,1,1,0,0,2.0165967745176614,3.0,LowStudy,LowAttendance
1131,18,1,0,1,16.65988277106001,9,0,1,0,0,0,0,2.1047955879699045,3.0,HighStudy,LowAttendance
1132,15,1,0,3,5.951414328816309,2,0,3,0,0,0,0,3.030439088696523,1.0,LowStudy,LowAttendance
1133,15,0,2,1,15.785813093542094,4,1,2,0,1,0,0,3.58242187231196,0.0,HighStudy,LowAttendance
1134,15,1,0,1,0.6242712067749512,2,0,1,1,0,0,0,2.4265467060392454,3.0,LowStudy,LowAttendance
1135,17,0,0,2,19.33731100586787,5,1,2,1,0,0,0,3.161436270258364,1.0,HighStudy,LowAttendance
1136,15,0,3,1,10.531898851795788,12,0,2,1,0,0,0,2.122638529628868,3.0,HighStudy,LowAttendance
1137,15,1,0,4,6.065620521308905,9,0,3,0,1,0,0,2.204860580997317,3.0,LowStudy,LowAttendance
1139,17,1,1,2,1.3281070692099473,7,0,3,1,0,0,0,2.7387957163436,2.0,LowStudy,LowAttendance
1141,18,1,0,0,0.7858389030138491,2,0,3,1,0,0,0,3.139481546380388,1.0,LowStudy,LowAttendance
1145,18,0,2,2,4.919994806135904,7,1,2,1,1,0,0,2.432078522782237,3.0,LowStudy,LowAttendance
1146,17,1,0,3,10.641736478760226,9,0,3,1,0,0,0,2.6597713195279016,2.0,HighStudy,LowAttendance
1147,17,1,2,2,9.64712417165506,1,1,2,1,0,0,1,3.588887939765012,0.0,LowStudy,LowAttendance
1148,17,0,2,1,14.057328881002029,11,0,3,0,1,0,0,2.3145876278110027,3.0,HighStudy,LowAttendance
1150,18,0,2,2,3.875782600467097,5,0,3,1,0,0,0,2.8816123214605245,2.0,LowStudy,LowAttendance
1151,17,0,2,2,4.291296401856997,1,0,1,0,1,1,0,2.804504928911685,2.0,LowStudy,LowAttendance
1155,15,1,0,2,4.304876410019074,2,0,2,1,0,0,0,3.0756193536614336,1.0,LowStudy,LowAttendance
1158,16,0,0,2,10.369859498844807,6,0,2,0,0,0,0,2.784237837142815,2.0,HighStudy,LowAttendance
1161,17,0,2,2,0.9956200304608752,4,1,3,1,0,0,1,3.3759940088028397,1.0,LowStudy,LowAttendance
1163,18,0,0,2,13.084715598906358,0,1,3,0,0,1,1,3.7185869042869646,0.0,HighStudy,LowAttendance
1164,18,1,3,2,10.672338626184215,7,0,3,1,0,0,0,2.670559614819829,2.0,HighStudy,LowAttendance
1165,16,1,1,3,18.880825565618547,11,1,2,1,0,0,0,2.369648013449619,3.0,HighStudy,LowAttendance
1166,15,0,0,3,7.925545249834012,13,0,2,0,1,0,0,1.6244868202221543,4.0,LowStudy,LowAttendance
1167,18,1,0,1,13.87726684656789,15,1,2,1,1,0,0,2.5374768278143587,2.0,HighStudy,LowAttendance
1168,17,1,1,0,9.786454949502428,9,0,4,0,1,0,0,2.298417928509479,3.0,LowStudy,LowAttendance
1169,17,1,2,2,10.251524318484233,14,0,3,1,0,0,0,2.2598041504961186,3.0,HighStudy,LowAttendance
1173,17,1,0,1,14.132850434978678,14,1,3,0,0,0,0,2.3392245127535936,3.0,HighStudy,LowAttendance
1174,18,1,0,2,18.81279998372228,9,0,2,0,1,0,0,2.6827762879633723,2.0,HighStudy,LowAttendance
1177,17,1,2,2,9.925902510012794,6,0,3,0,0,0,0,2.748610257448085,2.0,LowStudy,LowAttendance
1179,15,1,0,1,3.368811022638305,2,0,2,1,0,0,0,2.553439811443938,2.0,LowStudy,LowAttendance
1180,17,0,3,2,15.209292125521332,1,0,3,1,0,0,1,3.2742334588098787,1.0,HighStudy,LowAttendance
1181,15,0,0,2,19.698582168829837,5,1,3,0,0,0,0,3.1860603780389143,1.0,HighStudy,LowAttendance
1183,16,0,0,4,3.942120776473044,8,0,2,1,1,0,0,2.3380463575903736,3.0,LowStudy,LowAttendance
1184,17,1,1,2,17.507264798015214,9,1,4,1,1,0,0,3.273998748434336,1.0,HighStudy,LowAttendance
1185,15,0,3,4,14.089872728233694,3,0,3,0,0,0,0,2.993502391205279,2.0,HighStudy,LowAttendance
1187,16,1,0,2,10.812219886494582,2,0,3,0,0,0,0,2.9610552588035977,2.0,HighStudy,LowAttendance
1188,17,1,1,3,16.99200349964916,8,0,1,1,0,0,0,2.6743510954520984,2.0,HighStudy,LowAttendance
1192,17,1,0,2,11.582596080700982,13,1,3,0,0,0,0,2.2314023973705024,3.0,HighStudy,LowAttendance
1193,15,0,1,1,3.781553075566977,9,0,2,1,0,0,0,2.135266354890094,3.0,LowStudy,LowAttendance
1194,17,1,1,1,18.018154605339813,12,0,2,0,0,0,0,2.255698914963147,3.0,HighStudy,LowAttendance
1195,17,1,0,0,13.483738976592276,11,1,1,1,0,1,0,2.751145787611705,2.0,HighStudy,LowAttendance
1197,16,1,0,4,1.9899245236127627,0,0,1,1,0,0,1,3.117354434785501,1.0,LowStudy,LowAttendance
1203,17,0,0,2,11.776205403124465,5,0,3,0,1,0,1,2.968093619579765,2.0,HighStudy,LowAttendance
1204,15,1,2,2,1.784443361144772,12,0,2,1,0,0,0,2.009298479722319,3.0,LowStudy,LowAttendance
1206,15,0,0,2,3.4957343009031594,12,1,4,0,0,0,0,2.1923631978552875,3.0,LowStudy,LowAttendance
1211,17,1,2,0,1.894778295586883,3,0,2,0,0,1,0,2.8393132491560324,2.0,LowStudy,LowAttendance
1213,15,0,0,1,5.7251807076636645,1,0,3,1,0,0,0,3.25829468502287,1.0,LowStudy,LowAttendance
1214,17,0,1,1,8.476163703471485,14,1,2,0,0,0,0,1.9200558526588956,4.0,LowStudy,LowAttendance
1215,17,1,0,3,12.9972784340515,11,0,3,0,0,0,0,2.0217714943693785,3.0,HighStudy,LowAttendance
1218,15,1,0,2,10.731563800572406,6,0,0,1,0,1,0,2.591426703229313,2.0,HighStudy,LowAttendance
1222,17,1,2,0,17.900677177068737,12,0,2,0,1,0,1,2.288505685252231,3.0,HighStudy,LowAttendance
1224,18,1,0,3,4.998034432737796,3,0,3,0,0,0,0,2.6216233262773407,2.0,LowStudy,LowAttendance
1226,16,0,0,2,13.812306247732726,13,0,1,0,0,1,0,1.8064063454058108,4.0,HighStudy,LowAttendance
1229,15,0,2,2,7.272228983801277,12,1,0,0,0,0,0,1.4461325277019692,4.0,LowStudy,LowAttendance
1230,15,0,2,2,4.336285518582166,2,0,3,0,1,0,0,3.339094362200312,1.0,LowStudy,LowAttendance
1234,18,1,3,1,11.942332400310068,13,0,2,0,1,0,1,1.9915084140251773,4.0,HighStudy,LowAttendance
1235,18,1,0,2,8.483701114919524,14,0,0,0,1,0,0,1.6398675504146123,4.0,LowStudy,LowAttendance
1236,18,1,1,3,8.933774434893298,2,0,0,0,1,0,0,2.511743020605421,2.0,LowStudy,LowAttendance
1237,16,1,0,2,5.082945602556288,0,0,3,0,0,1,0,2.9839199495864985,2.0,LowStudy,LowAttendance
1241,16,0,0,3,6.095218255946515,2,1,2,0,1,0,0,3.08869986818596,1.0,LowStudy,LowAttendance
1242,17,1,0,2,3.636169313338995,13,0,0,1,1,0,0,1.6413414427787147,4.0,LowStudy,LowAttendance
1243,18,1,2,1,1.7182077640564095,2,0,2,0,1,0,0,2.5868706562634283,2.0,LowStudy,LowAttendance
1244,15,1,1,0,14.282382818498318,12,1,2,0,0,0,0,2.389032645212185,3.0,HighStudy,LowAttendance
1245,17,0,3,2,3.924685633757112,14,0,2,1,0,0,0,1.8981464002812247,4.0,LowStudy,LowAttendance
1247,15,1,3,1,7.807528920939077,13,0,2,0,0,0,0,1.7002735894049137,4.0,LowStudy,LowAttendance
1250,17,1,0,2,7.354170162550863,2,0,1,0,0,1,0,2.6491368281965504,2.0,LowStudy,LowAttendance
1252,15,0,1,1,6.192636200056915,7,0,2,1,0,0,0,2.127408865912826,3.0,LowStudy,LowAttendance
1253,18,0,0,2,13.274687213878767,3,1,1,1,0,0,0,2.913887649138132,2.0,HighStudy,LowAttendance
1254,15,0,0,4,13.31568802937742,3,0,3,0,0,0,1,3.119393913150377,1.0,HighStudy,LowAttendance
1256,17,0,1,3,9.20205253115376,10,0,4,1,0,0,1,2.403284547023526,3.0,LowStudy,LowAttendance
1257,17,0,0,2,3.8689445602387496,0,1,3,0,0,0,0,3.1565080639094454,1.0,LowStudy,LowAttendance
1258,16,1,0,2,4.207441630596716,7,1,2,0,1,1,0,2.723471858740064,2.0,LowStudy,LowAttendance
1259,18,1,0,1,0.4609417681321481,14,0,1,1,1,0,0,1.5309511463109082,4.0,LowStudy,LowAttendance
1260,17,0,0,2,17.934930998154893,0,0,1,0,0,0,0,3.468581349135728,1.0,HighStudy,LowAttendance
1261,15,1,0,2,4.214133301498125,6,0,1,1,0,0,0,2.3020320443414053,3.0,LowStudy,LowAttendance
1266,16,1,2,2,1.5028590635517314,10,1,3,0,0,0,0,2.1502332699887816,3.0,LowStudy,LowAttendance
1269,17,1,0,1,6.793212409628855,13,0,0,0,1,1,1,1.602089195984674,4.0,LowStudy,LowAttendance
1271,16,1,0,2,11.14849489340284,15,0,3,0,0,0,0,1.6630634531990602,4.0,HighStudy,LowAttendance
1272,18,0,1,2,5.120423461230262,13,0,3,0,0,0,1,1.5315464597195698,4.0,LowStudy,LowAttendance
1273,18,1,1,2,13.016559009786562,11,0,4,0,0,0,0,2.205842147030335,3.0,HighStudy,LowAttendance
1275,15,1,0,2,10.728207661600608,13,1,1,0,0,0,0,2.153758339869399,3.0,HighStudy,LowAttendance
1276,18,1,1,1,8.742962100900693,9,0,2,1,0,0,1,2.592786686317039,2.0,LowStudy,LowAttendance
1279,15,0,1,2,17.42667184680565,13,1,2,0,0,0,0,2.139619891368985,3.0,HighStudy,LowAttendance
1282,18,0,0,0,8.094117486583404,8,1,3,0,0,1,0,2.966548034294946,2.0,LowStudy,LowAttendance
1284,17,0,0,1,5.141921787902235,5,1,1,0,0,0,0,2.3325403195354064,3.0,LowStudy,LowAttendance
1285,16,0,0,3,9.589099562995314,7,1,3,1,1,1,0,3.270262309404739,1.0,LowStudy,LowAttendance
1287,15,0,0,2,18.276290452498884,12,1,1,0,0,0,0,1.8949043363401072,4.0,HighStudy,LowAttendance
1289,15,0,0,2,7.468891822908709,4,0,2,1,0,0,0,2.5537231512721896,2.0,LowStudy,LowAttendance
1290,18,0,2,0,7.67069024867954,5,0,1,0,0,0,0,2.224197461212005,3.0,LowStudy,LowAttendance
1293,15,1,0,2,12.283377006377854,3,0,4,0,0,1,0,3.268794215560215,1.0,HighStudy,LowAttendance
1294,16,0,0,1,6.682860447677244,6,1,0,0,0,0,1,2.546516637246023,2.0,LowStudy,LowAttendance
1295,16,0,0,2,16.35808353664879,3,0,4,0,0,0,0,3.1012292205041274,1.0,HighStudy,LowAttendance
1297,16,0,0,0,17.415943446762263,10,1,4,0,1,0,0,3.088512305616677,1.0,HighStudy,LowAttendance
1298,17,1,0,1,10.254997995878592,11,1,3,0,0,0,0,1.992559805482,4.0,HighStudy,LowAttendance
1299,15,1,1,3,7.965004697268256,13,1,3,0,1,0,0,2.605247445547851,2.0,LowStudy,LowAttendance
1300,18,0,1,1,9.943345614353714,12,1,1,0,0,0,0,1.7339724542334658,4.0,LowStudy,LowAttendance
1302,15,1,0,2,0.2553085303579472,9,0,0,1,0,0,0,1.6492502516618042,4.0,LowStudy,LowAttendance
1304,16,1,1,0,8.934790506227856,15,0,4,0,0,0,0,1.9846599185571745,4.0,LowStudy,LowAttendance
1305,16,1,1,2,6.859330394001564,4,0,2,0,1,1,0,3.060881655966949,1.0,LowStudy,LowAttendance
1306,15,1,0,1,2.764911312681142,7,1,1,0,0,0,0,2.3928973584250004,3.0,LowStudy,LowAttendance
1307,18,1,2,0,8.789307487168843,13,0,4,0,0,0,0,2.0837969900967988,3.0,LowStudy,LowAttendance
1308,16,1,2,0,9.926455425687577,4,0,4,0,1,0,1,3.64573804877044,0.0,LowStudy,LowAttendance
1312,17,0,0,2,19.228351556931468,7,0,2,0,0,1,1,3.157229638804093,1.0,HighStudy,LowAttendance
1315,17,0,0,2,2.187118062189577,5,1,1,0,1,0,0,2.844039214925591,2.0,LowStudy,LowAttendance
1316,18,1,0,0,7.945825858918114,15,1,0,0,1,0,0,1.253451854215859,4.0,LowStudy,LowAttendance
1318,15,1,0,2,11.389647762731837,3,1,3,1,0,0,0,3.191046118219917,1.0,HighStudy,LowAttendance
1319,17,1,2,2,17.222270401228513,11,0,3,0,0,1,0,2.81542127530912,2.0,HighStudy,LowAttendance
1320,16,0,1,1,1.5667643552401334,10,0,3,0,0,0,0,2.1571223032650955,3.0,LowStudy,LowAttendance
1321,18,1,0,1,1.4514959608942155,2,0,1,1,0,0,0,2.7238280604010647,2.0,LowStudy,LowAttendance
1322,15,1,0,1,17.00635416315198,11,0,4,1,0,0,0,2.627693905554347,2.0,HighStudy,LowAttendance
1324,16,0,0,0,13.375065088996276,4,0,2,0,0,0,0,2.609623081817451,2.0,HighStudy,LowAttendance
1325,16,1,1,2,10.857562647216104,5,1,1,0,1,0,0,2.981992255406158,2.0,HighStudy,LowAttendance
1328,17,1,0,3,2.595659314452225,15,1,3,0,0,0,0,1.9169618961294344,4.0,LowStudy,LowAttendance
1330,18,0,2,2,18.92757306716742,10,0,1,1,1,0,0,2.3321590405051187,3.0,HighStudy,LowAttendance
1331,15,1,2,1,8.299955167415085,4,0,2,1,1,1,0,3.387938347765993,1.0,LowStudy,LowAttendance
1332,15,0,0,2,6.538842005093899,8,0,3,0,1,0,0,2.384690791358408,3.0,LowStudy,LowAttendance
1333,18,0,0,2,12.133786463957716,2,0,0,0,0,0,0,2.7808169956104924,2.0,HighStudy,LowAttendance
1335,16,1,0,2,16.738556656892474,7,0,2,0,0,0,0,2.542214348782037,2.0,HighStudy,LowAttendance
1336,18,0,0,1,19.9096722146644,5,0,3,0,0,0,0,3.0071290674312805,1.0,HighStudy,LowAttendance
1337,15,0,0,1,0.4513716640475418,3,0,2,1,0,0,0,2.9858098143768106,2.0,LowStudy,LowAttendance
1338,17,0,0,3,2.2571628942552446,11,0,2,0,1,0,0,1.9493060573283008,4.0,LowStudy,LowAttendance
1339,18,0,2,0,12.18935526733244,11,0,3,0,0,0,0,2.1478451963634986,3.0,HighStudy,LowAttendance
1342,18,1,3,2,4.784221760684375,15,0,1,1,0,1,0,1.7555440233413917,4.0,LowStudy,LowAttendance
1343,17,1,3,2,15.739515987624015,9,0,4,1,0,1,0,2.900096239205548,2.0,HighStudy,LowAttendance
1345,17,0,3,1,7.387652951651702,13,0,3,0,0,0,1,1.907742363387151,4.0,LowStudy,LowAttendance
1346,17,1,1,3,10.116184451846594,12,0,3,0,0,0,0,1.880909289765476,4.0,HighStudy,LowAttendance
1347,17,1,3,2,11.206973487006469,8,0,1,0,1,1,0,2.614950353949793,2.0,HighStudy,LowAttendance
1348,18,1,0,2,14.572303135855538,6,0,3,1,0,1,0,3.1071355935726115,1.0,HighStudy,LowAttendance
1349,18,1,0,0,7.096914468613164,11,0,3,0,0,0,0,1.3864645615000095,4.0,LowStudy,LowAttendance
1350,17,1,0,0,12.253686893492144,4,0,2,0,0,0,0,2.8337600718448117,2.0,HighStudy,LowAttendance
1352,15,0,0,1,10.952322013074944,3,0,4,0,0,0,0,2.874037360035303,2.0,HighStudy,LowAttendance
1353,15,0,1,2,12.809665862844245,1,0,2,0,1,0,0,2.8956713046591838,2.0,HighStudy,LowAttendance
1354,18,1,2,0,5.188983421361526,2,1,3,0,0,0,0,3.1813076022771107,1.0,LowStudy,LowAttendance
1356,17,0,0,3,2.3854334407948685,11,1,2,0,0,0,0,2.2113795279733512,3.0,LowStudy,LowAttendance
1357,16,1,2,2,4.491647653078021,2,1,3,1,1,0,0,3.375252255246081,1.0,LowStudy,LowAttendance
1358,18,1,1,1,10.003958710455706,3,0,4,0,1,0,0,3.203858190796927,1.0,HighStudy,LowAttendance
1359,15,1,0,2,16.808855010920404,5,0,2,0,0,1,0,3.3501791105924874,1.0,HighStudy,LowAttendance
1360,17,0,1,2,14.025866841767682,11,0,2,0,0,0,0,1.7257915297427142,4.0,HighStudy,LowAttendance
1362,15,1,0,3,7.019512478521827,9,0,1,1,0,0,1,2.0046273170074884,3.0,LowStudy,LowAttendance
1364,16,0,0,3,7.873637719812256,0,1,4,0,0,1,0,3.8806400848697424,0.0,LowStudy,LowAttendance
1366,17,1,2,1,1.2243331628714405,15,0,4,1,1,0,1,1.7579788035014272,4.0,LowStudy,LowAttendance
1367,16,1,2,1,11.818321856544536,8,0,0,0,0,0,0,2.136399546240388,3.0,HighStudy,LowAttendance
1370,17,0,0,2,0.9336963979854752,8,1,3,1,0,0,1,2.34926492736688,3.0,LowStudy,LowAttendance
1373,16,0,0,1,16.59287610705857,8,0,0,0,0,0,0,2.223813666751698,3.0,HighStudy,LowAttendance
1374,18,1,3,2,14.078733340690308,11,0,3,0,0,0,1,2.328240384630152,3.0,HighStudy,LowAttendance
1376,18,0,0,1,8.178544715133441,8,1,1,1,0,0,0,2.200896321528595,3.0,LowStudy,LowAttendance
1377,18,0,1,2,13.239396789012684,14,0,4,0,1,0,0,2.5841106550638626,2.0,HighStudy,LowAttendance
1378,15,0,1,0,9.297095616265414,1,0,1,1,0,0,0,2.9965033042477023,2.0,LowStudy,LowAttendance
1379,16,0,0,1,12.61177394617087,10,0,3,0,0,1,0,2.373993481435845,3.0,HighStudy,LowAttendance
1380,15,0,0,2,8.991978120154746,10,1,3,1,0,0,0,2.8304044557095467,2.0,LowStudy,LowAttendance
1381,18,1,2,1,3.7726449284814967,7,0,2,1,1,0,1,2.5251155338354896,2.0,LowStudy,LowAttendance
1383,18,1,1,1,10.571684028748846,5,0,2,1,0,0,1,2.661096903670216,2.0,HighStudy,LowAttendance
1386,18,0,0,2,13.275832478828882,6,0,3,0,0,0,0,2.6576385566960075,2.0,HighStudy,LowAttendance
1387,17,0,0,2,2.2677419110514507,2,0,4,0,0,0,0,2.998484061883098,2.0,LowStudy,LowAttendance
1388,17,0,0,2,14.4123258132743,7,0,4,0,0,1,0,2.977408432892682,2.0,HighStudy,LowAttendance
1391,17,0,3,2,18.39741868261085,10,0,4,0,0,0,0,2.442456200129272,3.0,HighStudy,LowAttendance
1392,17,1,2,3,1.1031318120357092,1,0,2,1,0,0,0,2.8560385143532114,2.0,LowStudy,LowAttendance
1398,16,1,3,3,14.926276251381536,6,0,3,0,0,0,0,2.813211008121627,2.0,HighStudy,LowAttendance
1400,15,0,3,3,3.3719809686807367,7,0,3,1,1,0,0,3.0356935955108426,1.0,LowStudy,LowAttendance
1401,18,0,1,2,11.615936597069512,13,0,3,0,0,0,1,2.13535680128746,3.0,HighStudy,LowAttendance
1402,18,0,0,3,14.287751240745848,6,0,0,1,0,1,0,3.038116129209991,1.0,HighStudy,LowAttendance
1407,16,0,3,1,0.0256885105360282,3,0,4,1,0,0,0,2.934586305266487,2.0,LowStudy,LowAttendance
1409,18,1,2,2,10.691090895120784,4,0,2,1,0,0,0,3.065473133634235,1.0,HighStudy,LowAttendance
1410,16,1,3,3,13.502597716888394,11,0,2,0,1,0,0,2.437026300114272,3.0,HighStudy,LowAttendance
1411,17,1,3,1,8.34896567792925,8,0,3,0,1,0,0,2.427614635957672,3.0,LowStudy,LowAttendance
1414,15,0,3,0,1.4835239118862442,12,0,3,0,0,0,0,1.596574874404599,4.0,LowStudy,LowAttendance
1419,18,0,0,2,2.351144982418732,8,0,1,1,1,0,0,2.2708411075244164,3.0,LowStudy,LowAttendance
