StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1099,16,0,0,3,8.603518168886264,25,0,2,1,0,1,1,0.7443222999212357,4.0
1100,15,0,0,1,17.500173994879404,24,0,2,0,0,0,0,0.7220565813951911,4.0
1102,16,1,0,3,1.8911268954877647,6,0,3,1,0,1,1,2.52614214142023,2.0
1103,16,0,1,1,15.167695431798355,27,0,3,1,1,0,0,0.9424153953595232,4.0
1105,16,1,1,0,11.406250156530078,29,0,3,1,0,0,0,0.6482739267081915,4.0
1106,16,1,2,2,1.0715311921481585,14,0,3,0,1,1,1,2.0488500821388604,3.0
1107,16,0,3,1,2.8099801959103465,18,0,0,1,0,0,1,0.8422959992571388,4.0
1108,18,1,0,0,12.450987924262275,15,0,1,0,1,0,0,1.4641879236906472,4.0
1113,18,1,0,1,18.968503110829857,2,0,2,0,0,0,0,3.0895989530746477,1.0
1116,18,1,0,3,1.5598773281881817,15,0,0,0,0,0,1,0.8782126167627767,4.0
1117,15,1,2,0,2.122600386180389,21,0,3,1,0,1,0,1.340368647512407,4.0
1118,16,1,2,2,9.855626917299114,16,0,4,0,0,0,0,1.8195113357139088,4.0
1119,18,1,0,1,3.214266983819713,26,0,3,0,1,0,0,0.6193509314675341,4.0
1120,15,0,2,1,19.56530927058948,3,0,2,1,0,1,1,3.619460869693516,0.0
1123,16,0,1,4,7.282421136830108,18,0,2,0,0,0,0,0.9807358437488028,4.0
1124,17,1,3,1,12.78772842908196,4,0,3,0,0,0,0,3.101673809015105,1.0
1126,18,1,0,2,8.606328560847817,14,0,4,1,0,0,0,2.590553445052984,2.0
1127,16,1,1,3,5.494100656142873,1,0,3,1,0,0,0,3.5350037581843186,0.0
1131,18,1,0,1,16.65988277106001,9,0,1,0,0,0,0,2.1047955879699045,3.0
1132,15,1,0,3,5.951414328816309,2,0,3,0,0,0,0,3.030439088696523,1.0
1134,15,1,0,1,0.6242712067749512,2,0,1,1,0,0,0,2.4265467060392454,3.0
1136,15,0,3,1,10.531898851795788,12,0,2,1,0,0,0,2.122638529628868,3.0
1137,15,1,0,4,6.065620521308905,9,0,3,0,1,0,0,2.204860580997317,3.0
1138,15,0,3,2,7.251664251893541,18,0,0,1,0,1,1,1.182987500498048,4.0
1139,17,1,1,2,1.3281070692099473,7,0,3,1,0,0,0,2.7387957163436,2.0
1141,18,1,0,0,0.7858389030138491,2,0,3,1,0,0,0,3.139481546380388,1.0
1144,18,0,2,1,18.978324363774306,16,0,2,1,0,1,0,2.03354462052118,3.0
1146,17,1,0,3,10.641736478760226,9,0,3,1,0,0,0,2.6597713195279016,2.0
1148,17,0,2,1,14.057328881002029,11,0,3,0,1,0,0,2.3145876278110027,3.0
1149,15,0,1,4,1.3602046390484102,22,0,1,1,1,0,1,1.00722582021403,4.0
1150,18,0,2,2,3.875782600467097,5,0,3,1,0,0,0,2.8816123214605245,2.0
1151,17,0,2,2,4.291296401856997,1,0,1,0,1,1,0,2.804504928911685,2.0
1153,15,1,0,3,3.7827739265348015,22,0,4,1,0,0,1,1.11991126295732,4.0
1154,17,0,0,2,11.469835277819534,23,0,2,0,0,0,0,1.0306575057198797,4.0
1155,15,1,0,2,4.304876410019074,2,0,2,1,0,0,0,3.0756193536614336,1.0
1157,17,1,0,1,18.84370908979277,28,0,0,0,1,1,1,0.5030669073279145,4.0
1158,16,0,0,2,10.369859498844807,6,0,2,0,0,0,0,2.784237837142815,2.0
1159,15,1,0,3,7.046177684183565,28,0,2,0,0,0,0,0.2476267650865634,4.0
1160,18,0,0,1,4.681155500349982,20,0,3,0,0,0,1,1.189548769618786,4.0
1164,18,1,3,2,10.672338626184215,7,0,3,1,0,0,0,2.670559614819829,2.0
1166,15,0,0,3,7.925545249834012,13,0,2,0,1,0,0,1.6244868202221543,4.0
1168,17,1,1,0,9.786454949502428,9,0,4,0,1,0,0,2.298417928509479,3.0
1169,17,1,2,2,10.251524318484233,14,0,3,1,0,0,0,2.2598041504961186,3.0
1170,16,1,2,2,5.35548629208235,20,0,2,0,1,0,0,1.3213433008698847,4.0
1171,18,1,0,2,9.099015536839994,23,0,3,0,1,0,0,0.9499742281238568,4.0
1172,15,0,0,2,9.415699940254145,25,0,2,1,0,0,1,0.818786616073051,4.0
1174,18,1,0,2,18.81279998372228,9,0,2,0,1,0,0,2.6827762879633723,2.0
1176,16,1,0,2,0.8440093716259689,27,0,3,1,0,0,0,0.1969011048236224,4.0
1177,17,1,2,2,9.925902510012794,6,0,3,0,0,0,0,2.748610257448085,2.0
1179,15,1,0,1,3.368811022638305,2,0,2,1,0,0,0,2.553439811443938,2.0
1180,17,0,3,2,15.209292125521332,1,0,3,1,0,0,1,3.2742334588098787,1.0
1182,17,0,0,1,18.915494340169214,20,0,3,1,0,0,0,1.722115750240589,4.0
1183,16,0,0,4,3.942120776473044,8,0,2,1,1,0,0,2.3380463575903736,3.0
1185,15,0,3,4,14.089872728233694,3,0,3,0,0,0,0,2.993502391205279,2.0
1187,16,1,0,2,10.812219886494582,2,0,3,0,0,0,0,2.9610552588035977,2.0
1188,17,1,1,3,16.99200349964916,8,0,1,1,0,0,0,2.6743510954520984,2.0
1189,17,1,0,2,9.602698792767464,23,0,0,1,1,0,0,1.2178731513333656,4.0
1191,17,1,1,1,9.864949860519715,16,0,2,0,0,0,1,1.5222748446854282,4.0
1193,15,0,1,1,3.781553075566977,9,0,2,1,0,0,0,2.135266354890094,3.0
1194,17,1,1,1,18.018154605339813,12,0,2,0,0,0,0,2.255698914963147,3.0
1196,16,1,1,0,12.665378346749778,26,0,3,1,1,0,0,0.8976341586164038,4.0
1197,16,1,0,4,1.9899245236127627,0,0,1,1,0,0,1,3.117354434785501,1.0
1198,18,0,2,1,12.083478763451836,27,0,3,1,0,1,0,1.2875951312580094,4.0
1199,15,1,2,2,2.4192132447698467,21,0,2,0,0,0,0,0.5710530980330257,4.0
1200,17,1,2,3,1.573953503907981,28,0,3,1,0,0,0,0.5813557994949716,4.0
1201,17,0,1,2,10.546217912847863,18,0,1,0,0,1,0,1.6434624040739565,4.0
1202,18,1,1,1,8.055710680929899,18,0,1,0,0,0,0,1.2348440407820207,4.0
1203,17,0,0,2,11.776205403124465,5,0,3,0,1,0,1,2.968093619579765,2.0
1204,15,1,2,2,1.784443361144772,12,0,2,1,0,0,0,2.009298479722319,3.0
1205,18,0,0,2,8.619661256945168,18,0,1,1,0,0,0,1.146086034129592,4.0
1208,18,0,0,2,11.223004248703488,25,0,2,1,0,0,0,0.5672500284902902,4.0
1209,16,1,1,1,13.748737218817348,21,0,1,0,0,0,0,0.9707643470928292,4.0
1211,17,1,2,0,1.894778295586883,3,0,2,0,0,1,0,2.8393132491560324,2.0
1212,17,0,0,3,19.517417255670733,23,0,1,0,0,1,1,0.189818059909026,4.0
1213,15,0,0,1,5.7251807076636645,1,0,3,1,0,0,0,3.25829468502287,1.0
1215,17,1,0,3,12.9972784340515,11,0,3,0,0,0,0,2.0217714943693785,3.0
1218,15,1,0,2,10.731563800572406,6,0,0,1,0,1,0,2.591426703229313,2.0
1220,17,1,0,1,1.232159705849385,17,0,3,0,0,0,0,1.465549386433812,4.0
1221,17,1,0,3,3.2499683094888288,22,0,3,1,1,0,1,1.710466837709535,4.0
1222,17,1,2,0,17.900677177068737,12,0,2,0,1,0,1,2.288505685252231,3.0
1223,16,1,0,2,13.72048447871782,16,0,3,0,0,1,0,1.9609688486532324,4.0
1224,18,1,0,3,4.998034432737796,3,0,3,0,0,0,0,2.6216233262773407,2.0
1225,16,1,0,1,1.3120152989005909,24,0,0,1,0,0,0,0.7683163859836675,4.0
1226,16,0,0,2,13.812306247732726,13,0,1,0,0,1,0,1.8064063454058108,4.0
1227,15,0,2,1,11.448154519355302,19,0,2,0,0,0,0,0.88186635307777,4.0
1228,16,0,0,2,8.090390489164701,27,0,3,0,1,0,0,0.8170682206563473,4.0
1230,15,0,2,2,4.336285518582166,2,0,3,0,1,0,0,3.339094362200312,1.0
1231,16,1,0,1,13.392225130750353,25,0,2,0,0,0,0,0.8196254779474454,4.0
1232,18,1,3,1,19.41336055587741,25,0,2,0,0,0,0,0.6768179731112823,4.0
1233,18,1,0,0,3.514304916736517,17,0,1,0,1,0,1,1.3895448744649723,4.0
1234,18,1,3,1,11.942332400310068,13,0,2,0,1,0,1,1.9915084140251773,4.0
1235,18,1,0,2,8.483701114919524,14,0,0,0,1,0,0,1.6398675504146123,4.0
1236,18,1,1,3,8.933774434893298,2,0,0,0,1,0,0,2.511743020605421,2.0
1237,16,1,0,2,5.082945602556288,0,0,3,0,0,1,0,2.9839199495864985,2.0
1240,18,0,2,2,10.86811704396528,16,0,1,1,0,1,0,1.5970165723817666,4.0
1242,17,1,0,2,3.636169313338995,13,0,0,1,1,0,0,1.6413414427787147,4.0
1243,18,1,2,1,1.7182077640564095,2,0,2,0,1,0,0,2.5868706562634283,2.0
1245,17,0,3,2,3.924685633757112,14,0,2,1,0,0,0,1.8981464002812247,4.0
1246,16,1,2,1,13.801507083775954,17,0,4,0,1,0,0,2.1104879749817496,3.0
1247,15,1,3,1,7.807528920939077,13,0,2,0,0,0,0,1.7002735894049137,4.0
1248,15,1,2,2,8.315496019793029,20,0,2,1,0,0,0,1.0444999950877136,4.0
1249,15,0,0,2,9.383549921855431,25,0,2,0,1,0,0,1.1941661337644758,4.0
1250,17,1,0,2,7.354170162550863,2,0,1,0,0,1,0,2.6491368281965504,2.0
1251,16,0,2,1,2.0123995444518017,18,0,3,0,1,0,0,1.2341413889277302,4.0
1252,15,0,1,1,6.192636200056915,7,0,2,1,0,0,0,2.127408865912826,3.0
1254,15,0,0,4,13.31568802937742,3,0,3,0,0,0,1,3.119393913150377,1.0
1256,17,0,1,3,9.20205253115376,10,0,4,1,0,0,1,2.403284547023526,3.0
1259,18,1,0,1,0.4609417681321481,14,0,1,1,1,0,0,1.5309511463109082,4.0
1260,17,0,0,2,17.934930998154893,0,0,1,0,0,0,0,3.468581349135728,1.0
1261,15,1,0,2,4.214133301498125,6,0,1,1,0,0,0,2.3020320443414053,3.0
1263,15,0,2,2,5.592028652902636,19,0,2,1,1,0,1,1.479602227739032,4.0
1264,15,0,0,2,2.54816143390858,19,0,4,0,0,1,1,1.4450767191993792,4.0
1265,17,0,2,1,12.785257663627256,23,0,2,0,0,0,0,0.8094338103684621,4.0
1267,18,0,0,1,2.6840485265270053,26,0,3,0,0,0,0,0.5591437155118445,4.0
1268,18,1,1,3,12.895134531801858,28,0,3,0,0,0,0,0.5807884851770568,4.0
1269,17,1,0,1,6.793212409628855,13,0,0,0,1,1,1,1.602089195984674,4.0
1271,16,1,0,2,11.14849489340284,15,0,3,0,0,0,0,1.6630634531990602,4.0
1272,18,0,1,2,5.120423461230262,13,0,3,0,0,0,1,1.5315464597195698,4.0
1273,18,1,1,2,13.016559009786562,11,0,4,0,0,0,0,2.205842147030335,3.0
1274,18,0,0,1,2.325473605857613,16,0,3,0,0,0,1,1.155338560965664,4.0
1276,18,1,1,1,8.742962100900693,9,0,2,1,0,0,1,2.592786686317039,2.0
1277,15,0,2,3,5.357471656348816,23,0,0,1,1,0,0,0.9123305070955544,4.0
1280,16,1,0,1,19.97809399526153,17,0,3,0,0,0,0,1.5504493308923313,4.0
1281,18,1,2,2,12.15525537486849,21,0,4,0,0,0,1,1.5475367003506038,4.0
1283,16,0,2,2,4.5041420043240326,16,0,2,1,0,0,1,1.6336793710032238,4.0
1286,17,1,0,0,7.345554025614184,25,0,1,0,0,0,0,0.3464705925902769,4.0
1288,15,0,1,2,7.365909353114191,17,0,1,0,0,0,0,1.4567426010872695,4.0
1289,15,0,0,2,7.468891822908709,4,0,2,1,0,0,0,2.5537231512721896,2.0
1290,18,0,2,0,7.67069024867954,5,0,1,0,0,0,0,2.224197461212005,3.0
1292,17,0,0,2,13.015766416938035,18,0,4,1,0,0,0,1.849760707133483,4.0
1293,15,1,0,2,12.283377006377854,3,0,4,0,0,1,0,3.268794215560215,1.0
1295,16,0,0,2,16.35808353664879,3,0,4,0,0,0,0,3.1012292205041274,1.0
1296,18,1,0,2,0.7672772271140227,24,0,4,0,0,1,0,0.6559540779626771,4.0
1301,15,1,0,1,13.348310610676622,28,0,3,1,0,0,0,1.11384878785912,4.0
1302,15,1,0,2,0.2553085303579472,9,0,0,1,0,0,0,1.6492502516618042,4.0
1303,17,1,3,2,17.431037129164956,17,0,2,0,0,0,0,1.3375549802098765,4.0
1304,16,1,1,0,8.934790506227856,15,0,4,0,0,0,0,1.9846599185571745,4.0
1305,16,1,1,2,6.859330394001564,4,0,2,0,1,1,0,3.060881655966949,1.0
1307,18,1,2,0,8.789307487168843,13,0,4,0,0,0,0,2.0837969900967988,3.0
1308,16,1,2,0,9.926455425687577,4,0,4,0,1,0,1,3.64573804877044,0.0
1309,18,0,1,3,8.072933889869557,25,0,1,1,0,0,0,0.322286081625407,4.0
1310,16,0,3,1,13.573201876537942,27,0,3,0,1,0,0,1.129514334361546,4.0
1311,18,1,0,0,8.41793057518452,23,0,2,1,0,0,0,0.6307569438666114,4.0
1312,17,0,0,2,19.228351556931468,7,0,2,0,0,1,1,3.157229638804093,1.0
1313,18,1,2,3,11.985550356471837,24,0,1,0,0,0,0,0.680087787496653,4.0
1314,17,1,2,1,16.14955871303818,25,0,0,0,0,0,0,0.7963598478866475,4.0
1317,17,1,0,2,6.736954028943054,27,0,4,0,0,0,0,0.534508880538856,4.0
1319,17,1,2,2,17.222270401228513,11,0,3,0,0,1,0,2.81542127530912,2.0
1320,16,0,1,1,1.5667643552401334,10,0,3,0,0,0,0,2.1571223032650955,3.0
1321,18,1,0,1,1.4514959608942155,2,0,1,1,0,0,0,2.7238280604010647,2.0
1322,15,1,0,1,17.00635416315198,11,0,4,1,0,0,0,2.627693905554347,2.0
1324,16,0,0,0,13.375065088996276,4,0,2,0,0,0,0,2.609623081817451,2.0
1326,16,0,3,4,16.657871897744588,18,0,3,0,0,0,0,1.625082773696198,4.0
1327,17,0,2,4,2.5017781967280706,17,0,3,0,1,0,0,1.3616984178594074,4.0
1329,18,1,2,2,11.13636720556615,22,0,0,0,0,0,0,1.011253194616751,4.0
1330,18,0,2,2,18.92757306716742,10,0,1,1,1,0,0,2.3321590405051187,3.0
1331,15,1,2,1,8.299955167415085,4,0,2,1,1,1,0,3.387938347765993,1.0
1332,15,0,0,2,6.538842005093899,8,0,3,0,1,0,0,2.384690791358408,3.0
1333,18,0,0,2,12.133786463957716,2,0,0,0,0,0,0,2.7808169956104924,2.0
1334,17,1,0,2,18.608972010900622,29,0,2,0,1,0,1,0.5348357535394734,4.0
1335,16,1,0,2,16.738556656892474,7,0,2,0,0,0,0,2.542214348782037,2.0
1336,18,0,0,1,19.9096722146644,5,0,3,0,0,0,0,3.0071290674312805,1.0
1337,15,0,0,1,0.4513716640475418,3,0,2,1,0,0,0,2.9858098143768106,2.0
1338,17,0,0,3,2.2571628942552446,11,0,2,0,1,0,0,1.9493060573283008,4.0
1339,18,0,2,0,12.18935526733244,11,0,3,0,0,0,0,2.1478451963634986,3.0
1340,18,1,0,2,16.411528786676996,24,0,4,0,0,0,1,1.1757680252358405,4.0
1341,17,1,0,3,5.704886846135331,20,0,1,1,0,0,0,1.4003632540944204,4.0
1342,18,1,3,2,4.784221760684375,15,0,1,1,0,1,0,1.7555440233413917,4.0
1343,17,1,3,2,15.739515987624015,9,0,4,1,0,1,0,2.900096239205548,2.0
1344,16,1,2,1,1.1276370770646316,21,0,2,0,0,0,0,1.0334594906901564,4.0
1345,17,0,3,1,7.387652951651702,13,0,3,0,0,0,1,1.907742363387151,4.0
1346,17,1,1,3,10.116184451846594,12,0,3,0,0,0,0,1.880909289765476,4.0
1347,17,1,3,2,11.206973487006469,8,0,1,0,1,1,0,2.614950353949793,2.0
1348,18,1,0,2,14.572303135855538,6,0,3,1,0,1,0,3.1071355935726115,1.0
1349,18,1,0,0,7.096914468613164,11,0,3,0,0,0,0,1.3864645615000095,4.0
1350,17,1,0,0,12.253686893492144,4,0,2,0,0,0,0,2.8337600718448117,2.0
1351,18,0,0,4,11.707508455819127,17,0,0,0,0,1,0,1.0861513973549914,4.0
1352,15,0,0,1,10.952322013074944,3,0,4,0,0,0,0,2.874037360035303,2.0
1353,15,0,1,2,12.809665862844245,1,0,2,0,1,0,0,2.8956713046591838,2.0
1355,18,0,1,2,1.6929750716925795,25,0,3,0,0,0,0,0.4712831088434319,4.0
1358,18,1,1,1,10.003958710455706,3,0,4,0,1,0,0,3.203858190796927,1.0
1359,15,1,0,2,16.808855010920404,5,0,2,0,0,1,0,3.3501791105924874,1.0
1360,17,0,1,2,14.025866841767682,11,0,2,0,0,0,0,1.7257915297427142,4.0
1361,18,0,0,2,15.780812084040942,18,0,4,1,0,0,0,2.2166038146961022,3.0
1362,15,1,0,3,7.019512478521827,9,0,1,1,0,0,1,2.0046273170074884,3.0
1365,17,0,0,2,3.8374636880900304,16,0,3,1,0,1,0,1.689528158418944,4.0
1366,17,1,2,1,1.2243331628714405,15,0,4,1,1,0,1,1.7579788035014272,4.0
1367,16,1,2,1,11.818321856544536,8,0,0,0,0,0,0,2.136399546240388,3.0
1371,18,0,1,2,15.59063363647866,26,0,3,0,0,0,0,0.6237474365472879,4.0
1372,18,0,0,1,5.051720133694484,22,0,2,0,0,1,0,0.3410294459251265,4.0
1373,16,0,0,1,16.59287610705857,8,0,0,0,0,0,0,2.223813666751698,3.0
1374,18,1,3,2,14.078733340690308,11,0,3,0,0,0,1,2.328240384630152,3.0
1377,18,0,1,2,13.239396789012684,14,0,4,0,1,0,0,2.5841106550638626,2.0
1378,15,0,1,0,9.297095616265414,1,0,1,1,0,0,0,2.9965033042477023,2.0
1379,16,0,0,1,12.61177394617087,10,0,3,0,0,1,0,2.373993481435845,3.0
1381,18,1,2,1,3.7726449284814967,7,0,2,1,1,0,1,2.5251155338354896,2.0
1382,16,1,0,4,10.157948320067618,22,0,1,1,0,0,0,1.0429816505882752,4.0
1383,18,1,1,1,10.571684028748846,5,0,2,1,0,0,1,2.661096903670216,2.0
1384,15,1,0,1,16.21207696520322,20,0,3,0,0,0,0,1.599593887728051,4.0
1386,18,0,0,2,13.275832478828882,6,0,3,0,0,0,0,2.6576385566960075,2.0
1387,17,0,0,2,2.2677419110514507,2,0,4,0,0,0,0,2.998484061883098,2.0
1388,17,0,0,2,14.4123258132743,7,0,4,0,0,1,0,2.977408432892682,2.0
1389,15,0,0,0,10.006103127090295,17,0,2,0,0,0,0,1.3751641369478076,4.0
1390,15,1,2,0,17.881990722123184,16,0,3,1,0,0,1,1.84886644019124,4.0
1391,17,0,3,2,18.39741868261085,10,0,4,0,0,0,0,2.442456200129272,3.0
1392,17,1,2,3,1.1031318120357092,1,0,2,1,0,0,0,2.8560385143532114,2.0
1394,18,1,0,0,0.7539478084534124,20,0,1,1,1,0,0,0.8959029903990774,4.0
1395,17,1,3,2,7.343392513900453,26,0,1,0,0,0,0,0.2731909291583428,4.0
1396,18,0,0,3,10.845999512421582,23,0,3,0,0,1,0,0.66750896106505,4.0
1397,18,1,3,1,2.962015972542549,18,0,2,0,0,0,0,1.0894406041524294,4.0
1398,16,1,3,3,14.926276251381536,6,0,3,0,0,0,0,2.813211008121627,2.0
1400,15,0,3,3,3.3719809686807367,7,0,3,1,1,0,0,3.0356935955108426,1.0
1401,18,0,1,2,11.615936597069512,13,0,3,0,0,0,1,2.13535680128746,3.0
1402,18,0,0,3,14.287751240745848,6,0,0,1,0,1,0,3.038116129209991,1.0
1403,17,1,0,2,18.332862053878323,27,0,3,0,1,0,0,0.9941294103867458,4.0
1404,15,1,1,1,14.109933038692477,20,0,2,0,0,0,0,1.2325571657328191,4.0
1405,18,0,0,3,13.43558540509732,27,0,2,0,1,0,0,0.8644037429995793,4.0
1406,18,1,1,1,7.886822927013286,26,0,0,0,0,0,0,0.1152318548488273,4.0
1407,16,0,3,1,0.0256885105360282,3,0,4,1,0,0,0,2.934586305266487,2.0
1408,18,0,0,2,2.403185174712439,16,0,4,1,0,0,0,2.0469388171096283,3.0
1409,18,1,2,2,10.691090895120784,4,0,2,1,0,0,0,3.065473133634235,1.0
1410,16,1,3,3,13.502597716888394,11,0,2,0,1,0,0,2.437026300114272,3.0
1411,17,1,3,1,8.34896567792925,8,0,3,0,1,0,0,2.427614635957672,3.0
1412,18,1,3,2,14.613580230567804,25,0,1,0,0,0,0,0.7771509547591905,4.0
1414,15,0,3,0,1.4835239118862442,12,0,3,0,0,0,0,1.596574874404599,4.0
1415,17,0,2,1,3.8403250193589766,24,0,1,0,1,0,0,0.7045952434646587,4.0
1416,15,0,0,1,16.799964464878858,27,0,2,1,1,0,0,0.7641866973896485,4.0
1419,18,0,0,2,2.351144982418732,8,0,1,1,1,0,0,2.2708411075244164,3.0
1420,16,0,1,2,19.80445069230148,3,0,2,0,0,0,0,3.402352538644452,1.0
1422,16,1,0,1,0.2355975257328402,26,0,2,0,0,1,0,0.3365712986081556,4.0
1423,16,1,1,3,19.94845878107108,7,0,3,0,0,0,0,3.1122811365205387,1.0
