StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1083,15,1,1,1,14.407464254644058,7,0,0,1,1,0,0,2.532438417587673,2.0
1084,18,0,2,1,8.88959955955582,16,0,1,0,1,0,0,1.4633780357856976,4.0
1085,17,1,0,2,5.125847507384352,12,0,3,1,1,0,0,2.342836773191855,3.0
1092,18,1,0,2,7.724727905981792,0,0,2,1,1,0,0,3.5069200713692137,0.0
1094,16,0,3,2,7.099902316278836,16,1,3,0,1,0,0,2.23849135429023,3.0
1095,16,1,0,1,6.414243299685878,4,0,1,1,1,0,0,2.7084723438568763,2.0
1098,18,0,0,2,0.4686591073477641,5,0,2,0,1,0,0,2.5552328599380942,2.0
1101,17,1,2,1,6.029123728213359,23,1,1,1,1,0,1,1.2712295298373406,4.0
1103,16,0,1,1,15.167695431798355,27,0,3,1,1,0,0,0.9424153953595232,4.0
1104,18,1,0,2,12.120276638721624,20,1,2,0,1,0,0,1.515639098395023,4.0
1106,16,1,2,2,1.0715311921481585,14,0,3,0,1,1,1,2.0488500821388604,3.0
1108,18,1,0,0,12.450987924262275,15,0,1,0,1,0,0,1.4641879236906472,4.0
1109,16,1,2,2,4.156476829176716,24,1,3,1,1,0,0,1.487946865169799,4.0
1114,16,0,0,1,16.8492821367115,18,1,1,0,1,1,0,1.919956439918208,4.0
1119,18,1,0,1,3.214266983819713,26,0,3,0,1,0,0,0.6193509314675341,4.0
1121,18,1,0,3,3.170404680548189,12,1,1,1,1,0,0,2.17490279620988,3.0
1122,15,1,1,1,9.74935670927948,7,1,1,0,1,1,0,2.974406014911044,2.0
1128,15,0,2,2,17.75503049343376,10,1,1,0,1,0,0,2.8199217452931866,2.0
1129,18,0,1,2,0.8117142426939017,12,1,1,1,1,0,0,2.0165967745176614,3.0
1133,15,0,2,1,15.785813093542094,4,1,2,0,1,0,0,3.58242187231196,0.0
1137,15,1,0,4,6.065620521308905,9,0,3,0,1,0,0,2.204860580997317,3.0
1142,15,1,0,1,13.09814246295718,23,1,0,1,1,0,0,1.0460447710800969,4.0
1145,18,0,2,2,4.919994806135904,7,1,2,1,1,0,0,2.432078522782237,3.0
1148,17,0,2,1,14.057328881002029,11,0,3,0,1,0,0,2.3145876278110027,3.0
1149,15,0,1,4,1.3602046390484102,22,0,1,1,1,0,1,1.00722582021403,4.0
1151,17,0,2,2,4.291296401856997,1,0,1,0,1,1,0,2.804504928911685,2.0
1152,17,1,1,1,14.763015096833794,20,1,3,0,1,0,0,1.7629211240998668,4.0
1156,16,0,0,3,17.232499001679567,16,1,3,1,1,0,0,2.631434065124418,2.0
1157,17,1,0,1,18.84370908979277,28,0,0,0,1,1,1,0.5030669073279145,4.0
1166,15,0,0,3,7.925545249834012,13,0,2,0,1,0,0,1.6244868202221543,4.0
1167,18,1,0,1,13.87726684656789,15,1,2,1,1,0,0,2.5374768278143587,2.0
1168,17,1,1,0,9.786454949502428,9,0,4,0,1,0,0,2.298417928509479,3.0
1170,16,1,2,2,5.35548629208235,20,0,2,0,1,0,0,1.3213433008698847,4.0
1171,18,1,0,2,9.099015536839994,23,0,3,0,1,0,0,0.9499742281238568,4.0
1174,18,1,0,2,18.81279998372228,9,0,2,0,1,0,0,2.6827762879633723,2.0
1183,16,0,0,4,3.942120776473044,8,0,2,1,1,0,0,2.3380463575903736,3.0
1184,17,1,1,2,17.507264798015214,9,1,4,1,1,0,0,3.273998748434336,1.0
1189,17,1,0,2,9.602698792767464,23,0,0,1,1,0,0,1.2178731513333656,4.0
1196,16,1,1,0,12.665378346749778,26,0,3,1,1,0,0,0.8976341586164038,4.0
1203,17,0,0,2,11.776205403124465,5,0,3,0,1,0,1,2.968093619579765,2.0
1221,17,1,0,3,3.2499683094888288,22,0,3,1,1,0,1,1.710466837709535,4.0
1222,17,1,2,0,17.900677177068737,12,0,2,0,1,0,1,2.288505685252231,3.0
1228,16,0,0,2,8.090390489164701,27,0,3,0,1,0,0,0.8170682206563473,4.0
1230,15,0,2,2,4.336285518582166,2,0,3,0,1,0,0,3.339094362200312,1.0
1233,18,1,0,0,3.514304916736517,17,0,1,0,1,0,1,1.3895448744649723,4.0
1234,18,1,3,1,11.942332400310068,13,0,2,0,1,0,1,1.9915084140251773,4.0
1235,18,1,0,2,8.483701114919524,14,0,0,0,1,0,0,1.6398675504146123,4.0
1236,18,1,1,3,8.933774434893298,2,0,0,0,1,0,0,2.511743020605421,2.0
1241,16,0,0,3,6.095218255946515,2,1,2,0,1,0,0,3.08869986818596,1.0
1242,17,1,0,2,3.636169313338995,13,0,0,1,1,0,0,1.6413414427787147,4.0
1243,18,1,2,1,1.7182077640564095,2,0,2,0,1,0,0,2.5868706562634283,2.0
1246,16,1,2,1,13.801507083775954,17,0,4,0,1,0,0,2.1104879749817496,3.0
1249,15,0,0,2,9.383549921855431,25,0,2,0,1,0,0,1.1941661337644758,4.0
1251,16,0,2,1,2.0123995444518017,18,0,3,0,1,0,0,1.2341413889277302,4.0
1258,16,1,0,2,4.207441630596716,7,1,2,0,1,1,0,2.723471858740064,2.0
1259,18,1,0,1,0.4609417681321481,14,0,1,1,1,0,0,1.5309511463109082,4.0
1263,15,0,2,2,5.592028652902636,19,0,2,1,1,0,1,1.479602227739032,4.0
1269,17,1,0,1,6.793212409628855,13,0,0,0,1,1,1,1.602089195984674,4.0
1270,17,1,2,0,14.158956534023782,21,1,2,0,1,0,0,1.0027983635819373,4.0
1277,15,0,2,3,5.357471656348816,23,0,0,1,1,0,0,0.9123305070955544,4.0
1285,16,0,0,3,9.589099562995314,7,1,3,1,1,1,0,3.270262309404739,1.0
1291,15,1,0,4,16.732404207353163,20,1,4,0,1,1,0,1.8476004181084256,4.0
1297,16,0,0,0,17.415943446762263,10,1,4,0,1,0,0,3.088512305616677,1.0
1299,15,1,1,3,7.965004697268256,13,1,3,0,1,0,0,2.605247445547851,2.0
1305,16,1,1,2,6.859330394001564,4,0,2,0,1,1,0,3.060881655966949,1.0
1308,16,1,2,0,9.926455425687577,4,0,4,0,1,0,1,3.64573804877044,0.0
1310,16,0,3,1,13.573201876537942,27,0,3,0,1,0,0,1.129514334361546,4.0
1315,17,0,0,2,2.187118062189577,5,1,1,0,1,0,0,2.844039214925591,2.0
1316,18,1,0,0,7.945825858918114,15,1,0,0,1,0,0,1.253451854215859,4.0
1323,18,1,0,1,4.257001720767148,29,1,3,1,1,0,0,0.9124156208354256,4.0
1325,16,1,1,2,10.857562647216104,5,1,1,0,1,0,0,2.981992255406158,2.0
1327,17,0,2,4,2.5017781967280706,17,0,3,0,1,0,0,1.3616984178594074,4.0
1330,18,0,2,2,18.92757306716742,10,0,1,1,1,0,0,2.3321590405051187,3.0
1331,15,1,2,1,8.299955167415085,4,0,2,1,1,1,0,3.387938347765993,1.0
1332,15,0,0,2,6.538842005093899,8,0,3,0,1,0,0,2.384690791358408,3.0
1334,17,1,0,2,18.608972010900622,29,0,2,0,1,0,1,0.5348357535394734,4.0
1338,17,0,0,3,2.2571628942552446,11,0,2,0,1,0,0,1.9493060573283008,4.0
1347,17,1,3,2,11.206973487006469,8,0,1,0,1,1,0,2.614950353949793,2.0
1353,15,0,1,2,12.809665862844245,1,0,2,0,1,0,0,2.8956713046591838,2.0
1357,16,1,2,2,4.491647653078021,2,1,3,1,1,0,0,3.375252255246081,1.0
1358,18,1,1,1,10.003958710455706,3,0,4,0,1,0,0,3.203858190796927,1.0
1366,17,1,2,1,1.2243331628714405,15,0,4,1,1,0,1,1.7579788035014272,4.0
1368,16,0,0,1,19.784333668411723,24,1,1,0,1,0,0,0.911568270646688,4.0
1377,18,0,1,2,13.239396789012684,14,0,4,0,1,0,0,2.5841106550638626,2.0
1381,18,1,2,1,3.7726449284814967,7,0,2,1,1,0,1,2.5251155338354896,2.0
1394,18,1,0,0,0.7539478084534124,20,0,1,1,1,0,0,0.8959029903990774,4.0
1400,15,0,3,3,3.3719809686807367,7,0,3,1,1,0,0,3.0356935955108426,1.0
1403,17,1,0,2,18.332862053878323,27,0,3,0,1,0,0,0.9941294103867458,4.0
1405,18,0,0,3,13.43558540509732,27,0,2,0,1,0,0,0.8644037429995793,4.0
1410,16,1,3,3,13.502597716888394,11,0,2,0,1,0,0,2.437026300114272,3.0
1411,17,1,3,1,8.34896567792925,8,0,3,0,1,0,0,2.427614635957672,3.0
1413,16,0,1,2,10.437245906643575,19,1,1,1,1,1,0,1.879575445166732,4.0
1415,17,0,2,1,3.8403250193589766,24,0,1,0,1,0,0,0.7045952434646587,4.0
1416,15,0,0,1,16.799964464878858,27,0,2,1,1,0,0,0.7641866973896485,4.0
1419,18,0,0,2,2.351144982418732,8,0,1,1,1,0,0,2.2708411075244164,3.0
1421,16,0,1,4,4.188134278998672,20,1,2,0,1,0,0,1.4382049683676248,4.0
1429,15,1,3,1,6.403623348568772,12,0,2,1,1,0,0,2.025416982399455,3.0
1431,15,0,1,1,3.75807177596833,12,0,3,1,1,0,0,2.017218038843316,3.0
1434,18,1,2,2,4.224165171759033,19,0,3,0,1,1,0,1.5487102111350304,4.0
1436,18,0,0,0,3.576821370155987,27,0,1,0,1,0,0,0.2489771312307257,4.0
1439,17,1,0,1,4.905586099487347,24,0,2,0,1,0,0,0.930028645913522,4.0
1443,15,0,0,2,19.424398237709887,0,0,3,0,1,1,1,4.0,0.0
1444,18,0,3,3,8.760673133952936,13,0,3,1,1,1,0,2.3327839636333105,3.0
1446,17,0,0,2,11.31726147119239,29,0,4,0,1,0,0,0.869123386308555,4.0
1447,17,0,2,2,3.1447133018846696,23,0,4,0,1,0,1,1.5205038773800068,4.0
1448,16,0,0,2,13.812454841626831,3,0,3,1,1,1,1,3.2898231421759827,1.0
1451,16,0,3,2,17.7937482514333,24,0,3,1,1,0,1,1.4772887703973712,4.0
1453,16,1,1,2,18.023552464347112,24,0,3,0,1,1,0,1.0580507720986625,4.0
1456,17,1,0,1,12.064442713159274,22,0,0,1,1,0,1,1.30141801379926,4.0
1457,16,0,1,4,6.511622650380229,6,1,2,0,1,1,0,3.2094931359032093,1.0
1460,17,0,0,3,0.8769370499325979,3,1,2,0,1,1,0,3.0042333028010937,1.0
1461,16,0,0,2,6.532438114960176,17,0,0,1,1,0,0,1.5135167558797396,4.0
1464,15,0,1,3,0.4776838263828553,3,0,3,0,1,0,0,2.7535902317989964,2.0
1466,17,0,0,2,6.6538035938534,13,0,2,1,1,0,0,2.255019102931137,3.0
1471,15,0,3,3,10.29142232535601,4,0,3,1,1,0,1,3.0571217282122816,1.0
1472,18,0,1,2,4.003084224987337,22,0,2,1,1,0,0,1.3619328272119078,4.0
1474,18,0,1,2,11.83615815326652,11,1,3,1,1,0,0,2.573034385056746,2.0
1476,18,1,2,3,2.949060185323591,2,1,3,0,1,0,1,3.143909878121016,1.0
1481,18,0,2,4,14.32650686952056,14,1,3,0,1,1,0,2.794885282534225,2.0
1489,15,1,0,1,7.150266568544739,18,0,1,1,1,0,1,1.6759194307143808,4.0
1492,15,0,0,1,13.856023972598177,18,0,4,1,1,0,0,2.154199353389932,3.0
1493,15,1,0,1,17.41935199725085,17,0,3,0,1,0,0,2.0706693123979414,3.0
1494,16,0,3,1,6.846681649219814,25,1,1,0,1,0,0,0.5672371067999946,4.0
1497,17,0,2,4,17.656729813561583,15,0,2,0,1,1,0,2.340156389104695,3.0
1502,15,0,1,2,19.293809576569217,14,0,3,1,1,0,0,2.118500601923897,3.0
1504,18,0,2,0,1.0686920478203432,27,0,0,0,1,1,0,0.4159305071778432,4.0
1506,15,0,0,2,10.597512510364124,4,1,2,0,1,0,0,3.0173532270832526,1.0
1510,16,1,2,0,15.36178756837333,3,1,2,1,1,0,0,3.666290826527483,0.0
1511,15,0,0,2,14.94449290177174,13,0,1,0,1,0,0,1.4015482387657991,4.0
1514,16,0,0,2,16.75682761811037,15,1,3,0,1,0,1,2.353731151756538,3.0
1515,16,1,3,2,1.4471451548265324,22,0,3,1,1,0,0,1.1613543513353255,4.0
1517,18,1,0,2,5.1332337979182885,21,0,3,0,1,1,0,1.2989979848488324,4.0
1521,18,1,2,2,8.288596249340731,25,0,2,0,1,0,0,0.7177804975968944,4.0
1524,17,0,1,1,5.545168326983722,9,1,2,0,1,0,0,2.6216668933929705,2.0
1526,17,0,2,3,15.015804623595754,11,0,3,0,1,0,1,2.4953123609841468,3.0
1527,17,1,0,1,12.894399547636352,27,0,3,0,1,0,0,0.7017618078332725,4.0
1528,16,1,0,2,7.105792864386375,0,0,2,1,1,1,0,3.8649768612963977,0.0
1531,15,0,2,2,11.083625108975976,8,1,0,0,1,0,0,2.3278327626806856,3.0
1534,15,1,3,4,16.81570143878229,24,0,3,0,1,1,1,1.6625318303754022,4.0
1536,16,1,3,2,7.335041528518802,27,0,4,1,1,0,0,0.6592029163279249,4.0
1542,16,0,1,2,18.44615550967169,11,0,0,0,1,0,0,2.056945969742978,3.0
1545,15,1,2,2,11.081167669204214,14,1,2,0,1,0,0,1.9137997969013387,4.0
1548,18,0,0,1,14.964776123618002,20,0,1,1,1,1,0,1.8913004299388907,4.0
1550,17,0,1,1,2.794411339579081,1,1,2,0,1,0,0,3.335098154642011,1.0
1551,15,0,0,4,1.9225170346430296,7,0,1,1,1,0,0,2.4119864614713284,3.0
1552,18,0,2,3,8.491452143719112,12,0,3,0,1,0,0,2.1609785190420574,3.0
1553,15,1,2,1,18.673578122658704,22,0,1,0,1,0,0,1.165394363121266,4.0
1555,15,0,1,3,10.549129274434645,4,1,1,0,1,0,0,3.017063255946228,1.0
1556,18,1,1,0,2.8225223659864374,4,0,1,1,1,0,1,2.5761746968185832,2.0
1559,18,1,2,0,1.7514912597247645,8,1,2,1,1,0,0,2.6054252316173008,2.0
1561,18,1,2,4,18.29232909030383,19,0,3,0,1,0,0,1.5837802579379994,4.0
1569,17,0,0,1,9.267820176092926,7,1,3,0,1,1,0,3.303066678642581,1.0
1571,16,1,0,2,3.425468213324792,12,1,1,1,1,1,0,2.600264186907329,2.0
1581,16,0,2,2,5.240700090137491,21,0,2,0,1,0,0,0.7437140169647167,4.0
1583,18,0,0,2,17.836404228132256,27,0,2,1,1,0,1,1.184519764401664,4.0
1588,17,0,3,1,14.266434590025446,25,0,3,1,1,0,0,1.2993555178087297,4.0
1593,15,1,1,2,2.058922894005724,29,0,4,0,1,0,1,0.6176804235913715,4.0
1601,15,1,1,2,6.82095745661247,7,0,1,1,1,0,0,2.446157080635824,3.0
1606,17,0,0,3,0.6164923739874051,19,0,2,0,1,0,1,1.2058569757056352,4.0
1608,18,1,2,2,0.2602042685174544,15,0,3,1,1,1,0,2.4576510224957078,3.0
1616,17,0,0,3,4.3864080242276415,26,1,4,1,1,0,0,0.9918836980476614,4.0
1617,15,1,1,1,8.577748627004212,27,0,2,0,1,1,1,0.1651106215518772,4.0
1621,18,0,0,1,18.737068601820305,15,0,1,1,1,0,0,2.1314052629810774,3.0
1626,16,0,0,2,2.4610424718064983,25,0,1,1,1,1,0,0.8979380920800135,4.0
1627,15,1,0,2,19.72699845888324,27,0,2,1,1,0,0,1.3917317913625924,4.0
1634,15,0,0,1,0.4181902467046994,13,0,3,0,1,0,0,1.8787083443226635,4.0
1635,16,0,3,2,4.461800368907117,18,1,3,1,1,0,0,1.6304001316060543,4.0
1639,16,0,0,4,4.598367417232652,24,1,2,0,1,1,1,1.2783470336697191,4.0
1640,18,1,0,2,10.318917570508468,5,0,2,0,1,0,0,2.6559935659147995,2.0
1642,16,0,0,2,18.810746022058957,25,0,4,0,1,0,0,1.6448199394832874,4.0
1643,18,1,0,4,18.11887935852529,24,1,0,1,1,0,0,1.3962784383778892,4.0
1651,17,0,0,2,18.88189571860729,16,1,4,1,1,0,0,2.423800751639832,3.0
1659,18,1,0,1,3.165725121181961,1,1,3,0,1,0,0,2.9594927281039074,2.0
1660,16,0,0,4,9.11321643106184,13,0,1,1,1,1,0,2.300205239575968,3.0
1661,18,1,0,0,12.113984809197513,21,0,2,0,1,0,0,1.35272076359225,4.0
1665,15,0,1,2,11.36638302155851,26,0,1,1,1,1,0,0.5329232037789974,4.0
1667,16,0,0,1,1.3448126810407324,17,1,3,1,1,0,0,1.9913793639901416,4.0
1669,15,1,0,1,16.414716816314606,12,0,3,1,1,0,0,2.6148839418291825,2.0
1670,17,1,0,2,12.29082036442631,20,1,0,1,1,1,0,1.8102707442887624,4.0
1672,16,1,1,1,9.880233411986111,7,0,1,0,1,0,0,2.271332803302088,3.0
1674,16,1,0,1,0.2727969167176214,28,0,1,1,1,0,0,0.4812984804652508,4.0
1675,18,0,0,4,6.064390934371824,24,0,0,1,1,0,0,0.1999273794512188,4.0
1676,15,0,3,4,13.95980942995585,25,0,2,0,1,1,1,1.2680087507224682,4.0
1679,16,0,2,0,9.91307841766494,15,0,2,0,1,0,1,1.8041546917762192,4.0
1680,16,1,1,1,8.422378088681633,27,0,2,1,1,1,0,0.6817036435058786,4.0
1684,18,1,2,3,3.9337711646242624,8,1,3,0,1,0,0,2.528774574406828,2.0
1685,15,1,3,3,1.106647743266922,15,1,2,0,1,0,0,1.5923878582033109,4.0
1690,16,0,2,2,19.46289422853817,6,1,3,1,1,0,0,3.625921730346796,0.0
1693,15,1,2,1,7.156823172830665,27,0,4,1,1,0,1,0.7795517215186132,4.0
1696,18,1,0,1,0.6398892028864944,25,0,2,0,1,0,0,0.7588142687845363,4.0
1698,16,1,0,1,17.841487021872414,24,0,3,0,1,0,0,1.4444766951837589,4.0
1700,17,1,3,2,10.871911498225842,15,0,4,0,1,1,0,2.5119180875322624,2.0
1704,18,1,1,2,0.8953677737697374,13,0,0,0,1,0,0,1.528563501341875,4.0
1705,15,1,3,2,1.0809525469945314,16,1,3,0,1,0,0,1.7785692022870156,4.0
1710,18,0,2,1,16.452958543877788,19,0,2,1,1,0,0,1.8228292080685773,4.0
1712,16,1,0,1,7.881672970200637,23,0,1,0,1,1,0,0.9669677174911444,4.0
1713,15,1,0,2,6.332048696548258,19,0,4,0,1,0,0,1.69185894616234,4.0
1715,18,1,2,2,3.009909961451711,23,1,1,1,1,0,0,1.0578761267920678,4.0
1718,18,1,1,0,8.830680207577938,21,1,3,0,1,0,1,1.0491570024752104,4.0
1721,16,1,2,1,14.121162292760616,17,0,4,0,1,0,0,2.3588158974550537,3.0
1724,15,0,2,1,17.698534936899332,14,0,3,1,1,0,1,2.66889332908893,2.0
1726,15,1,0,2,4.422952202213867,25,0,0,0,1,0,0,0.2806703078814149,4.0
1729,15,1,0,3,0.8829112417491092,25,0,0,1,1,1,0,0.318850908518507,4.0
1731,17,1,0,1,2.607033594295836,9,0,3,0,1,0,0,2.573219136505813,2.0
1732,15,0,0,2,15.921370507938748,27,0,2,0,1,0,0,1.0844901258226167,4.0
1733,15,0,2,3,7.895506335433657,23,0,2,1,1,0,1,1.0866966802818123,4.0
1736,17,1,0,2,8.258223791784264,25,1,3,0,1,1,1,1.364373782117196,4.0
1742,16,0,1,0,2.425297867182734,19,0,3,1,1,0,0,1.6831172628416484,4.0
1745,17,1,2,2,12.95674077216453,17,0,3,0,1,0,0,2.0634635075132985,3.0
1747,17,0,1,2,3.569013481967496,26,0,3,1,1,0,1,0.8632708590471806,4.0
1749,15,1,0,2,18.807940678910885,9,0,3,1,1,0,1,2.7721632696203784,2.0
1751,18,0,1,1,17.066929952174476,23,0,3,0,1,0,0,1.3371610494936967,4.0
1755,16,1,2,2,16.436029185084006,20,0,2,1,1,0,0,1.834226997089304,4.0
1757,16,0,2,1,11.934459802124342,17,1,3,0,1,0,0,2.226983393791037,3.0
1761,18,1,2,2,10.195141338017429,13,1,3,0,1,0,0,2.166091325158555,3.0
1762,16,0,0,0,11.705217510196931,4,0,1,0,1,0,0,2.4229283329107885,3.0
1763,15,0,0,1,7.186779810315745,17,0,3,0,1,0,0,1.509557877776469,4.0
1764,16,0,1,0,9.507181353617373,10,1,2,0,1,0,0,2.44385726431874,3.0
1766,17,0,0,1,12.820121146414024,10,1,1,0,1,0,0,2.465306489467062,3.0
1768,18,0,0,1,3.278405240938897,1,0,0,0,1,0,0,2.731058898448731,2.0
1770,15,0,0,2,2.8173720790172263,6,1,0,0,1,0,0,2.5896707308558047,2.0
1776,15,0,0,2,1.265253436413496,2,1,1,0,1,0,0,3.127617865184041,1.0
1777,15,1,2,1,12.060277267291765,1,1,2,0,1,1,1,3.453275896757228,1.0
1781,15,0,0,3,13.38696701525592,18,0,4,0,1,1,0,2.145848670885439,3.0
1795,15,0,0,3,19.653048229871384,13,0,2,1,1,0,0,2.797267479731933,2.0
1797,15,1,2,0,3.232753875691836,13,0,2,0,1,0,0,1.6879004923340846,4.0
1803,15,1,0,2,14.63410545446303,9,0,3,1,1,0,0,2.850351339225344,2.0
1804,15,1,1,2,14.183614075888094,14,1,2,0,1,0,0,2.370067422230533,3.0
1809,16,0,1,0,8.773433936060977,16,1,2,0,1,0,0,1.8934409155419147,4.0
1811,17,1,0,1,15.679050361956818,23,0,3,1,1,0,0,1.511276997165948,4.0
1822,18,1,1,2,9.106574996172045,4,0,3,0,1,0,0,3.042275369333665,1.0
1823,16,0,0,3,18.168750957445297,15,0,3,0,1,0,0,2.1039665103433465,3.0
1827,17,0,2,0,1.9150839732671527,18,0,2,0,1,0,1,1.199651387587034,4.0
1831,15,1,0,2,15.130771669906132,16,0,2,0,1,0,0,1.9212686469167608,4.0
1836,18,1,0,1,8.96341694042637,24,0,3,1,1,0,0,1.369369967422703,4.0
1838,15,1,0,3,4.424756396133674,21,1,2,1,1,1,1,1.943573340544709,4.0
1841,17,0,0,0,9.464263737687975,7,0,1,0,1,0,0,2.3530546550379574,3.0
1845,15,0,0,2,9.957383610286383,10,0,1,0,1,0,1,1.8347494481922708,4.0
1847,16,1,1,2,16.02704116540497,23,1,3,1,1,0,1,1.7676467845806807,4.0
1849,17,1,0,1,4.6016898371495,23,1,3,0,1,0,0,1.0342011685600785,4.0
1853,15,1,2,2,10.488726917154986,13,1,3,0,1,0,1,2.443619105420938,3.0
1854,17,1,0,3,16.12193495921495,29,0,2,0,1,1,0,0.3629570027561279,4.0
1863,16,1,0,0,6.929385741573344,22,0,1,0,1,0,0,1.1615545310949262,4.0
1872,18,1,0,1,0.6234981822384245,21,0,4,0,1,0,0,1.320245987222631,4.0
1875,16,1,0,4,2.5462375749345,16,0,2,0,1,1,0,1.6896730848454322,4.0
1882,16,0,1,2,4.689680135663399,18,0,3,0,1,0,0,1.4053156279015715,4.0
1888,16,1,2,1,3.395169964142717,12,1,4,0,1,0,0,2.5287112567899213,2.0
1889,18,1,0,2,19.313063495328247,7,0,0,1,1,0,0,2.5968344902614566,2.0
1892,17,1,2,0,6.667356762331256,16,0,2,0,1,0,0,1.803054426736249,4.0
1896,18,1,2,1,8.2969370060319,13,0,2,0,1,0,0,2.27691831821056,3.0
1898,18,1,0,2,13.717525501729291,7,0,1,0,1,0,0,2.747706159044371,2.0
1903,16,1,3,2,7.394756217453775,28,1,2,0,1,0,0,0.8334934182533646,4.0
1911,17,0,1,2,19.012127431597456,12,0,1,1,1,0,0,2.478699182829052,3.0
1913,15,1,0,2,1.040916775122629,18,1,1,0,1,0,0,1.3553810454285826,4.0
1917,16,0,0,1,11.717261010558431,19,0,1,0,1,0,0,1.150153548429549,4.0
1919,18,0,2,2,10.646087276963325,3,1,2,1,1,0,0,3.4913265883378144,1.0
1925,15,1,0,2,16.324557037256003,21,1,0,0,1,0,0,1.3610312878747248,4.0
1926,17,1,0,3,19.765242302863737,1,0,1,1,1,0,0,3.5106808899730706,0.0
1927,15,0,2,1,7.777029929482328,18,0,1,0,1,0,0,1.4373707502913808,4.0
1928,18,1,2,4,0.9483127228016984,16,1,3,0,1,1,0,1.8044174585321688,4.0
1929,16,1,1,2,16.023430065906496,4,1,2,1,1,0,0,3.262269864334146,1.0
1930,15,1,0,3,12.087614381656165,24,0,3,0,1,0,0,1.169658238097338,4.0
1935,18,0,2,0,9.99236823997524,17,1,3,1,1,0,0,2.289299775238682,3.0
1949,16,0,2,2,5.665930559954044,22,1,1,1,1,0,0,1.2848657108072905,4.0
1951,17,1,1,2,2.5387211534835274,12,0,2,0,1,0,0,1.978021718438136,4.0
1952,18,1,0,2,18.67230755670188,4,1,3,1,1,0,1,3.836698640240594,0.0
1953,15,1,0,2,17.347092782307158,25,1,0,1,1,0,0,1.1799034066853449,4.0
1958,15,0,0,2,7.472113190681182,21,0,2,0,1,1,0,1.1656039458580214,4.0
1960,17,1,0,4,1.2707144484783717,22,0,3,0,1,0,0,0.8411087173537893,4.0
1961,15,0,3,1,7.924946936328119,6,0,1,0,1,0,0,2.397182557625913,3.0
1967,15,1,2,1,12.897120868594536,14,0,2,0,1,0,1,2.1053092787971117,3.0
1978,18,0,1,3,18.860414192914725,21,1,1,0,1,1,0,1.757523486205053,4.0
